delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
167.37961769104004,25,480,2024-06-04 15:43:23.301294,Orin,18,16,7,0
116.3330078125,25,480,2024-06-04 15:43:23.430403,Orin,79,16,7,0
121.28353118896484,25,480,2024-06-04 15:43:23.563161,Orin,90,16,7,0
90.55924415588379,25,480,2024-06-04 15:43:23.662880,Orin,90,16,7,0
70.31941413879395,25,480,2024-06-04 15:43:23.741284,Orin,90,16,7,0
71.92659378051758,25,480,2024-06-04 15:43:23.822789,Orin,85,16,7,0
75.9134292602539,25,480,2024-06-04 15:43:23.908785,Orin,88,16,7,0
112.58077621459961,25,480,2024-06-04 15:43:24.033311,Orin,83,16,7,0
77.98433303833008,25,480,2024-06-04 15:43:24.121316,Orin,89,16,7,0
76.59006118774414,25,480,2024-06-04 15:43:24.208135,Orin,84,16,7,0
70.65725326538086,25,480,2024-06-04 15:43:24.288487,Orin,87,16,7,0
73.71902465820312,25,480,2024-06-04 15:43:24.371501,Orin,86,16,7,0
69.82421875,25,480,2024-06-04 15:43:24.450798,Orin,89,16,7,0
72.07202911376953,25,480,2024-06-04 15:43:24.531639,Orin,90,16,7,0
63.67826461791992,25,480,2024-06-04 15:43:24.604293,Orin,88,16,7,0
69.87500190734863,25,480,2024-06-04 15:43:24.683165,Orin,89,16,7,0
75.00720024108887,25,480,2024-06-04 15:43:24.767460,Orin,87,16,7,0
73.48108291625977,25,480,2024-06-04 15:43:24.849958,Orin,88,16,7,0
70.45459747314453,25,480,2024-06-04 15:43:24.930013,Orin,87,16,7,0
93.80149841308594,25,480,2024-06-04 15:43:25.033531,Orin,92,16,7,0
111.97590827941895,25,480,2024-06-04 15:43:25.156574,Orin,87,16,7,0
107.40780830383301,25,480,2024-06-04 15:43:25.274175,Orin,92,16,7,0
87.70942687988281,25,480,2024-06-04 15:43:25.371065,Orin,85,16,7,0
114.18843269348145,25,480,2024-06-04 15:43:25.494544,Orin,88,16,7,0
81.4518928527832,25,480,2024-06-04 15:43:25.585516,Orin,78,16,7,0
73.07314872741699,25,480,2024-06-04 15:43:25.667386,Orin,87,16,7,0
70.33729553222656,25,480,2024-06-04 15:43:25.747636,Orin,89,16,7,0
63.62414360046387,25,480,2024-06-04 15:43:25.820116,Orin,89,16,7,0
69.12350654602051,25,480,2024-06-04 15:43:25.897820,Orin,90,16,7,0
81.79378509521484,25,480,2024-06-04 15:43:25.987338,Orin,91,16,7,0
91.26734733581543,25,480,2024-06-04 15:43:26.086886,Orin,93,16,7,0
75.15144348144531,25,480,2024-06-04 15:43:26.170937,Orin,90,16,7,0
153.24044227600098,25,480,2024-06-04 15:43:26.333040,Orin,93,16,7,0
248.83365631103516,25,480,2024-06-04 15:43:26.594667,Orin,72,16,7,0
69.18168067932129,25,480,2024-06-04 15:43:26.676007,Orin,89,16,7,0
75.33645629882812,25,480,2024-06-04 15:43:26.760127,Orin,90,16,7,0
72.51739501953125,25,480,2024-06-04 15:43:26.842721,Orin,91,16,7,0
76.36690139770508,25,480,2024-06-04 15:43:26.926921,Orin,93,16,7,0
97.54443168640137,25,480,2024-06-04 15:43:27.033248,Orin,92,16,7,0
72.32141494750977,25,480,2024-06-04 15:43:27.113756,Orin,93,16,7,0
71.7020034790039,25,480,2024-06-04 15:43:27.193440,Orin,92,16,7,0
69.65184211730957,25,480,2024-06-04 15:43:27.270931,Orin,91,16,7,0
71.22325897216797,25,480,2024-06-04 15:43:27.352108,Orin,90,16,7,0
69.88954544067383,25,480,2024-06-04 15:43:27.429810,Orin,92,16,7,0
71.94232940673828,25,480,2024-06-04 15:43:27.511071,Orin,91,16,7,0
69.41843032836914,25,480,2024-06-04 15:43:27.588457,Orin,91,16,7,0
70.28579711914062,25,480,2024-06-04 15:43:27.666524,Orin,92,16,7,0
70.3115463256836,25,480,2024-06-04 15:43:27.744684,Orin,91,16,7,0
68.4194564819336,25,480,2024-06-04 15:43:27.821055,Orin,91,16,7,0
68.76778602600098,25,480,2024-06-04 15:43:27.897639,Orin,92,16,7,0
99.26843643188477,25,480,2024-06-04 15:43:28.007895,Orin,89,16,7,0
108.31975936889648,25,480,2024-06-04 15:43:28.126667,Orin,88,16,7,0
74.16319847106934,25,480,2024-06-04 15:43:28.209591,Orin,91,16,7,0
71.80380821228027,25,480,2024-06-04 15:43:28.289546,Orin,90,16,7,0
79.33807373046875,25,480,2024-06-04 15:43:28.377150,Orin,91,16,7,0
86.40313148498535,25,480,2024-06-04 15:43:28.471511,Orin,94,16,7,0
120.95403671264648,25,480,2024-06-04 15:43:28.601381,Orin,90,16,7,0
92.46134757995605,25,480,2024-06-04 15:43:28.701721,Orin,94,16,7,0
79.0400505065918,25,480,2024-06-04 15:43:28.794244,Orin,89,16,7,0
68.32599639892578,25,480,2024-06-04 15:43:28.870507,Orin,91,16,7,0
89.92552757263184,25,480,2024-06-04 15:43:28.970696,Orin,89,16,7,0
170.30048370361328,25,480,2024-06-04 15:43:29.149730,Orin,93,16,7,0
196.83384895324707,25,480,2024-06-04 15:43:29.356712,Orin,92,16,7,0
188.19880485534668,25,480,2024-06-04 15:43:29.553839,Orin,89,16,7,0
167.30952262878418,25,480,2024-06-04 15:43:29.732183,Orin,92,16,7,0
172.3482608795166,25,480,2024-06-04 15:43:29.913446,Orin,88,16,7,0
105.743408203125,25,480,2024-06-04 15:43:30.028540,Orin,90,16,7,0
69.18048858642578,25,480,2024-06-04 15:43:30.105738,Orin,95,16,7,0
75.66547393798828,25,480,2024-06-04 15:43:30.191116,Orin,89,16,7,0
72.40843772888184,25,480,2024-06-04 15:43:30.271487,Orin,91,16,7,0
71.02489471435547,25,480,2024-06-04 15:43:30.350570,Orin,92,16,7,0
75.05631446838379,25,480,2024-06-04 15:43:30.434641,Orin,90,16,7,0
75.83332061767578,25,480,2024-06-04 15:43:30.518449,Orin,91,16,7,0
82.3671817779541,25,480,2024-06-04 15:43:30.608990,Orin,80,16,7,0
72.79253005981445,25,480,2024-06-04 15:43:30.690820,Orin,89,16,7,0
76.45702362060547,25,480,2024-06-04 15:43:30.775119,Orin,93,16,7,0
210.89768409729004,25,480,2024-06-04 15:43:30.994730,Orin,91,16,7,0
169.7225570678711,25,480,2024-06-04 15:43:31.174379,Orin,96,16,7,0
181.46848678588867,25,480,2024-06-04 15:43:31.367006,Orin,85,16,7,0
150.18868446350098,25,480,2024-06-04 15:43:31.526362,Orin,93,16,7,0
122.65348434448242,25,480,2024-06-04 15:43:31.656958,Orin,91,16,7,0
85.48736572265625,25,480,2024-06-04 15:43:31.751748,Orin,89,16,7,0
78.58800888061523,25,480,2024-06-04 15:43:31.840463,Orin,91,16,7,0
73.77386093139648,25,480,2024-06-04 15:43:31.923746,Orin,89,16,7,0
111.06109619140625,25,480,2024-06-04 15:43:32.043543,Orin,88,16,7,0
141.7372226715088,25,480,2024-06-04 15:43:32.195361,Orin,92,16,7,0
101.59564018249512,25,480,2024-06-04 15:43:32.308183,Orin,90,16,7,0
155.56812286376953,25,480,2024-06-04 15:43:32.473576,Orin,91,16,7,0
83.08529853820801,25,480,2024-06-04 15:43:32.565934,Orin,91,16,7,0
112.0750904083252,25,480,2024-06-04 15:43:32.688104,Orin,89,16,7,0
83.48894119262695,25,480,2024-06-04 15:43:32.779515,Orin,91,16,7,0
69.10443305969238,25,480,2024-06-04 15:43:32.856497,Orin,92,16,7,0
165.98129272460938,25,480,2024-06-04 15:43:33.031097,Orin,94,16,7,0
140.24639129638672,25,480,2024-06-04 15:43:33.182644,Orin,89,16,7,0
128.0362606048584,25,480,2024-06-04 15:43:33.319009,Orin,90,16,7,0
108.99758338928223,25,480,2024-06-04 15:43:33.435902,Orin,94,16,7,0
128.9994716644287,25,480,2024-06-04 15:43:33.572973,Orin,84,16,7,0
100.97265243530273,25,480,2024-06-04 15:43:33.682126,Orin,84,16,7,0
113.15655708312988,25,480,2024-06-04 15:43:33.804348,Orin,91,16,7,0
108.17360877990723,25,480,2024-06-04 15:43:33.920483,Orin,81,16,7,0
