delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
12585.191249847412,25,480,2024-06-04 13:38:00.821527,Orin,25,33,10916,8.8
25.879383087158203,25,480,2024-06-04 13:38:00.880667,Orin,26,33,10916,8.8
30.575037002563477,25,480,2024-06-04 13:38:00.955792,Orin,17,33,10916,8.8
25.606393814086914,25,480,2024-06-04 13:38:01.021755,Orin,25,33,10916,8.8
28.77068519592285,25,480,2024-06-04 13:38:01.096992,Orin,30,33,10916,8.8
32.28354454040527,25,480,2024-06-04 13:38:01.174111,Orin,30,33,10617,0.0
35.961151123046875,25,480,2024-06-04 13:38:01.255494,Orin,22,33,10617,0.0
34.173011779785156,25,480,2024-06-04 13:38:01.330285,Orin,36,33,10617,0.0
53.102970123291016,25,480,2024-06-04 13:38:01.421429,Orin,28,33,10617,0.0
50.57644844055176,25,480,2024-06-04 13:38:01.506201,Orin,22,33,10617,0.0
34.82985496520996,25,480,2024-06-04 13:38:01.575681,Orin,22,33,10617,0.0
38.36870193481445,25,480,2024-06-04 13:38:01.655740,Orin,35,33,10617,0.0
32.99736976623535,25,480,2024-06-04 13:38:01.724909,Orin,23,33,10617,0.0
36.20648384094238,25,480,2024-06-04 13:38:01.803212,Orin,20,33,10617,0.0
40.68565368652344,25,480,2024-06-04 13:38:01.881874,Orin,25,33,10617,0.0
46.939849853515625,25,480,2024-06-04 13:38:01.960422,Orin,25,33,10617,0.0
32.082319259643555,25,480,2024-06-04 13:38:02.028032,Orin,19,33,10617,0.0
29.547691345214844,25,480,2024-06-04 13:38:02.097854,Orin,33,33,10617,0.0
31.948328018188477,25,480,2024-06-04 13:38:02.174414,Orin,26,33,9715,0.0
36.29326820373535,25,480,2024-06-04 13:38:02.252525,Orin,27,33,9715,0.0
46.123504638671875,25,480,2024-06-04 13:38:02.335851,Orin,36,33,9715,0.0
50.57716369628906,25,480,2024-06-04 13:38:02.419756,Orin,33,33,9715,0.0
49.958229064941406,25,480,2024-06-04 13:38:02.503885,Orin,31,33,9715,0.0
33.65659713745117,25,480,2024-06-04 13:38:02.570993,Orin,29,33,9715,0.0
47.23334312438965,25,480,2024-06-04 13:38:02.659986,Orin,26,33,9715,0.0
46.442508697509766,25,480,2024-06-04 13:38:02.737116,Orin,31,33,9715,0.0
37.60099411010742,25,480,2024-06-04 13:38:02.806934,Orin,24,33,9715,0.0
47.53518104553223,25,480,2024-06-04 13:38:02.893616,Orin,18,33,9715,0.0
47.704458236694336,25,480,2024-06-04 13:38:02.976993,Orin,16,33,9715,0.0
48.5224723815918,25,480,2024-06-04 13:38:03.060207,Orin,19,33,9715,0.0
47.78909683227539,25,480,2024-06-04 13:38:03.141496,Orin,30,33,8960,90.0
77.85773277282715,25,480,2024-06-04 13:38:03.254537,Orin,30,33,8960,90.0
49.31902885437012,25,480,2024-06-04 13:38:03.344010,Orin,43,33,8960,90.0
71.58780097961426,25,480,2024-06-04 13:38:03.448627,Orin,34,33,8960,90.0
29.03437614440918,25,480,2024-06-04 13:38:03.511258,Orin,40,33,8960,90.0
27.87494659423828,25,480,2024-06-04 13:38:03.589149,Orin,32,33,8960,90.0
36.67497634887695,25,480,2024-06-04 13:38:03.672705,Orin,38,33,8960,90.0
46.570539474487305,25,480,2024-06-04 13:38:03.755936,Orin,36,33,8960,90.0
69.77057456970215,25,480,2024-06-04 13:38:03.863607,Orin,28,33,8960,90.0
35.758256912231445,25,480,2024-06-04 13:38:03.930063,Orin,37,33,8960,90.0
39.565086364746094,25,480,2024-06-04 13:38:04.006910,Orin,35,33,8960,90.0
55.617570877075195,25,480,2024-06-04 13:38:04.096719,Orin,39,33,8960,90.0
33.21218490600586,25,480,2024-06-04 13:38:04.160590,Orin,46,33,10617,37.4
41.10074043273926,25,480,2024-06-04 13:38:04.242894,Orin,34,33,10617,37.4
41.71919822692871,25,480,2024-06-04 13:38:04.318115,Orin,31,33,10617,37.4
38.62428665161133,25,480,2024-06-04 13:38:04.388870,Orin,21,33,10617,37.4
48.24399948120117,25,480,2024-06-04 13:38:04.477002,Orin,16,33,10617,37.4
33.63752365112305,25,480,2024-06-04 13:38:04.545497,Orin,15,33,10617,37.4
39.72005844116211,25,480,2024-06-04 13:38:04.626354,Orin,32,33,10617,37.4
50.65178871154785,25,480,2024-06-04 13:38:04.712826,Orin,30,33,10617,37.4
78.36127281188965,25,480,2024-06-04 13:38:04.827913,Orin,31,33,10617,37.4
44.93355751037598,25,480,2024-06-04 13:38:04.909861,Orin,37,33,10617,37.4
50.749778747558594,25,480,2024-06-04 13:38:04.996010,Orin,35,33,10617,37.4
72.83806800842285,25,480,2024-06-04 13:38:05.106302,Orin,33,33,10617,37.4
38.16103935241699,25,480,2024-06-04 13:38:05.181626,Orin,32,33,9711,90.0
41.90802574157715,25,480,2024-06-04 13:38:05.259425,Orin,26,33,9711,90.0
53.12180519104004,25,480,2024-06-04 13:38:05.346316,Orin,24,33,9711,90.0
33.80298614501953,25,480,2024-06-04 13:38:05.414969,Orin,19,33,9711,90.0
31.1124324798584,25,480,2024-06-04 13:38:05.488226,Orin,21,33,9711,90.0
33.544063568115234,25,480,2024-06-04 13:38:05.567324,Orin,19,33,9711,90.0
36.530256271362305,25,480,2024-06-04 13:38:05.647692,Orin,25,33,9711,90.0
38.515567779541016,25,480,2024-06-04 13:38:05.720919,Orin,22,33,9711,90.0
48.17032814025879,25,480,2024-06-04 13:38:05.807169,Orin,19,33,9711,90.0
55.998802185058594,25,480,2024-06-04 13:38:05.897689,Orin,23,33,9711,90.0
38.123369216918945,25,480,2024-06-04 13:38:05.970655,Orin,24,33,9711,90.0
28.753280639648438,25,480,2024-06-04 13:38:06.034089,Orin,26,33,9711,90.0
31.342029571533203,25,480,2024-06-04 13:38:06.110367,Orin,28,33,9711,90.0
32.48023986816406,25,480,2024-06-04 13:38:06.184941,Orin,30,33,9563,22.9
36.99064254760742,25,480,2024-06-04 13:38:06.264180,Orin,25,33,9563,22.9
46.35930061340332,25,480,2024-06-04 13:38:06.345952,Orin,23,33,9563,22.9
59.15641784667969,25,480,2024-06-04 13:38:06.441888,Orin,23,33,9563,22.9
34.18111801147461,25,480,2024-06-04 13:38:06.514870,Orin,33,33,9563,22.9
37.42671012878418,25,480,2024-06-04 13:38:06.598713,Orin,37,33,9563,22.9
54.186105728149414,25,480,2024-06-04 13:38:06.691172,Orin,37,33,9563,22.9
69.4723129272461,25,480,2024-06-04 13:38:06.795901,Orin,30,33,9563,22.9
34.85393524169922,25,480,2024-06-04 13:38:06.863515,Orin,37,33,9563,22.9
36.30638122558594,25,480,2024-06-04 13:38:06.939990,Orin,31,33,9563,22.9
