service,ip,device_type,timestamp,expected,reality,evidence,v1,v2
QR-1,192.168.31.183,AGX,2024-07-06 14:56:04.146912,0.9325434629529165,0.9411764705882353,0.4286330076353188,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:04.652471,0.9325434629529165,0.9444444444444444,0.44190098149152796,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:05.157716,0.9325434629529165,0.9473684210526315,0.4748249580997151,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:05.663492,0.9325434629529165,0.95,0.4974565370470835,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:06.169678,0.9325434629529165,0.9523809523809523,0.5098374894280359,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:06.675578,0.9325434629529165,0.9545454545454546,0.5420019915925381,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:07.181934,0.9325434629529165,0.9565217391304348,0.5639782761775184,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:07.688025,0.9325434629529165,0.9583333333333334,0.575789870380417,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:07.923789,0.9309161362415834,1.0,0.09908386375841657,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:08.194093,0.9325434629529165,0.96,0.6074565370470835,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:08.429715,0.9309161362415834,1.0,0.12908386375841657,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:08.699790,0.9325434629529165,0.9615384615384616,0.6189949985855451,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:08.935838,0.9309161362415834,1.0,0.1590838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:09.206074,0.9325434629529165,0.9629629629629629,0.6504195000100464,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:09.442080,0.9309161362415834,1.0,0.19908386375841658,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:09.711885,0.9325434629529165,0.9642857142857143,0.6617422513327978,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:09.947632,0.9309161362415834,1.0,0.2390838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:10.218135,0.9325434629529165,0.9655172413793104,0.682973778426394,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:10.454143,0.9309161362415834,1.0,0.2790838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:10.724000,0.9325434629529165,0.9666666666666667,0.7141232037137503,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:10.961082,0.9309161362415834,1.0,0.30908386375841657,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:11.230056,0.9325434629529165,0.967741935483871,0.7251984725309546,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:11.467210,0.9309161362415834,1.0,0.3490838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:11.735970,0.9325434629529165,0.96875,0.7462065370470835,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:11.973371,0.9309161362415834,1.0,0.3890838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:12.242301,0.9325434629529165,0.9696969696969697,0.7671535067440532,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:12.479867,0.9309161362415834,1.0,0.4190838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:12.748469,0.9325434629529165,0.9705882352941176,0.7880447723412012,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:12.986037,0.9309161362415834,1.0,0.4590838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:13.255081,0.9325434629529165,0.9714285714285714,0.808885108475655,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:13.491807,0.9309161362415834,1.0,0.49908386375841657,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:13.761223,0.9325434629529165,0.9722222222222222,0.8296787592693058,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:13.997658,0.9309161362415834,1.0,0.5290838637584165,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:14.266133,0.9325434629529165,0.972972972972973,0.8504295100200566,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:14.503408,0.9309161362415834,1.0,0.5690838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:14.772367,0.9325434629529165,0.9736842105263158,0.8711407475733993,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:15.010168,0.9309161362415834,1.0,0.6090838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:15.277915,0.9325434629529165,0.9743589743589743,0.8918155114060579,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:15.515913,0.9309161362415834,1.0,0.6390838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:15.784043,0.9325434629529165,0.975,0.9124565370470835,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:16.021982,0.9309161362415834,1.0,0.6790838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:16.290533,0.9325434629529165,0.975609756097561,0.9330662931446445,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:16.528270,0.9309161362415834,1.0,0.7090838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:16.796665,0.9325434629529165,0.9761904761904762,0.9536470132375597,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:17.034785,0.9309161362415834,1.0,0.7490838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:17.303103,0.9325434629529165,0.9767441860465116,0.9742007230935952,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:17.541376,0.9309161362415834,1.0,0.7890838637584165,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:17.809462,0.9325434629529165,0.9772727272727273,0.9847292643198109,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:18.047688,0.9309161362415834,1.0,0.8190838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:18.315659,0.9325434629529165,0.9777777777777777,1.0152343148248613,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:18.554321,0.9309161362415834,1.0,0.8590838637584166,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:19.060902,0.9309161362415834,1.0,0.8990838637584165,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:19.152708,0.9373929201420883,0.9782608695652174,0.0808679494231291,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:19.567297,0.9309161362415834,1.0,0.9290838637584166,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:19.658107,0.9373929201420883,0.9787234042553191,0.09133048411323082,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:20.081364,0.9309161362415834,0.96,0.9190838637584166,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:20.611250,0.9309161362415834,0.9615384615384616,0.9506223252968782,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:20.932749,0.9373929201420883,0.9791666666666666,0.13177374652457832,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:21.128575,0.9309161362415834,0.9259259259259259,0.9549902103156575,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:21.636172,0.9309161362415834,0.8928571428571429,1.0180589933844406,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:22.087673,0.9373929201420883,0.9795918367346939,0.17219891659260556,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:23.629517,0.9373929201420883,0.98,0.23260707985791168,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:23.741033,0.9297415206103966,0.896551724137931,0.07318979647246555,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:24.266277,0.9297415206103966,0.9,0.09974152061039658,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:24.784258,0.9297415206103966,0.9032258064516129,0.12651571415878374,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:24.919768,0.9373929201420883,0.9803921568627451,0.28299923672065674,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:25.315259,0.9297415206103966,0.875,0.1747415206103966,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:25.824846,0.9297415206103966,0.8787878787878788,0.20095364182251785,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:26.040660,0.9373929201420883,0.9807692307692307,0.32337631062714245,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:26.348811,0.9297415206103966,0.8529411764705882,0.2568003441398084,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:26.862994,0.9297415206103966,0.8571428571428571,0.2925986634675395,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:27.149000,0.9373929201420883,0.9811320754716981,0.3637391553296098,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:27.374389,0.9297415206103966,0.8333333333333334,0.34640818727706324,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:27.884736,0.9297415206103966,0.8378378378378378,0.3819036827725588,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:28.203765,0.9373929201420883,0.9814814814814815,0.4040885613393932,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:28.397656,0.9297415206103966,0.8157894736842105,0.4339520469261861,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:28.910570,0.9297415206103966,0.8205128205128205,0.44922870009757615,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:29.419003,0.9297415206103966,0.825,0.48474152061039666,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:29.504659,0.9373929201420883,0.9818181818181818,0.44442526167609353,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:29.925181,0.9297415206103966,0.8292682926829268,0.5004732279274698,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:30.431112,0.9297415206103966,0.8095238095238095,0.5502177110865871,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:30.844798,0.9373929201420883,0.9821428571428571,0.4947499370007688,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:30.968801,0.9297415206103966,0.813953488372093,0.5757880322383035,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:31.472682,0.9297415206103966,0.7954545454545454,0.6142869751558512,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:31.955349,0.9373929201420883,0.9824561403508771,0.5350632202087888,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:31.998291,0.9297415206103966,0.8,0.6497415206103966,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:32.531945,0.9297415206103966,0.782608695652174,0.6871328249582227,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:33.046375,0.9297415206103966,0.7872340425531915,0.7125074780572052,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:33.175984,0.9373929201420883,0.9827586206896551,0.5853657005475669,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:35.599441,0.9297415206103966,0.7916666666666666,0.75807485394373,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:35.934458,0.9373929201420883,0.9830508474576272,0.6456579273155388,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:37.475081,0.9297415206103966,0.7959183673469388,0.7938231532634579,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:37.978536,0.9373929201420883,0.9833333333333333,0.705940413191245,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:39.265548,0.9297415206103966,0.8,0.8297415206103965,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:39.943392,0.9373929201420883,0.9836065573770492,0.7562136372349608,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:40.880514,0.9297415206103966,0.7843137254901961,0.8854277951202005,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:41.871844,0.9373929201420883,0.9838709677419355,0.8164780475998472,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:42.483988,0.9297415206103966,0.7884615384615384,0.9512799821488582,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:43.743342,0.9373929201420883,0.9841269841269841,0.8667340639848958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:44.252718,0.9297415206103966,0.7735849056603774,1.0061566149500192,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:44.947722,0.9373929201420883,0.984375,0.9069820798579117,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:46.751705,0.9373929201420883,0.9846153846153847,0.9672224644732964,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:47.104241,0.8044616943976232,0.7777777777777778,0.07668391661984537,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:48.571069,0.9373929201420883,0.9848484848484849,1.0174555647063965,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:48.865173,0.8044616943976232,0.7818181818181819,0.1426435125794413,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:51.369503,0.9373274436852042,0.9850746268656716,0.11774718318046744,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:51.723899,0.8044616943976232,0.7678571428571429,0.21660455154048028,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:53.093660,0.9373274436852042,0.9852941176470589,0.16796667396185472,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:53.620816,0.8044616943976232,0.7543859649122807,0.2700757294853424,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:54.417965,0.9373274436852042,0.9855072463768116,0.2081798026916075,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:55.145249,0.8044616943976232,0.0,1.074461694397623,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:55.848867,0.9373274436852042,1.0,0.26267255631479586,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:56.352172,0.9373274436852042,1.0,0.2826725563147958,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:56.856224,0.9373274436852042,1.0,0.30267255631479584,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:56.878358,0.7629646591585324,0.5,0.3129646591585324,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:57.361798,0.9373274436852042,1.0,0.32267255631479586,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:57.384444,0.7629646591585324,0.6666666666666666,0.17629799249186578,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:57.868141,0.9373274436852042,1.0,0.3426725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:57.890508,0.7629646591585324,0.75,0.1429646591585324,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:58.374512,0.9373274436852042,1.0,0.36267255631479584,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:58.397206,0.7629646591585324,0.8,0.18703534084146767,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:58.880779,0.9373274436852042,1.0,0.38267255631479585,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:58.903542,0.7629646591585324,0.8333333333333334,0.25036867417480096,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:59.386454,0.9373274436852042,1.0,0.40267255631479587,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:59.409573,0.7629646591585324,0.8571428571428571,0.31417819798432467,,
QR-1,192.168.31.183,AGX,2024-07-06 14:56:59.892013,0.9373274436852042,1.0,0.42267255631479583,,
CV-2,192.168.31.183,AGX,2024-07-06 14:56:59.914965,0.7629646591585324,0.875,0.3720353408414676,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:00.398717,0.9373274436852042,1.0,0.44267255631479585,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:00.419667,0.7629646591585324,0.8888888888888888,0.4159242297303565,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:00.905553,0.9373274436852042,1.0,0.45267255631479586,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:00.924717,0.7629646591585324,0.9,0.47703534084146765,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:01.411929,0.9373274436852042,1.0,0.48267255631479583,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:01.429109,0.7629646591585324,0.9090909090909091,0.5161262499323767,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:01.918279,0.9373274436852042,1.0,0.49267255631479584,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:01.932287,0.7629646591585324,0.9166666666666666,0.5537020075081343,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:02.424603,0.9373274436852042,1.0,0.5126725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:02.437739,0.7629646591585324,0.9230769230769231,0.6001122639183907,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:02.930945,0.9373274436852042,1.0,0.5426725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:02.943324,0.7629646591585324,0.9285714285714286,0.6456067694128962,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:03.437303,0.9373274436852042,1.0,0.5526725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:03.449150,0.7629646591585324,0.9333333333333333,0.680368674174801,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:03.943790,0.9373274436852042,1.0,0.5826725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:03.955346,0.7629646591585324,0.9375,0.7245353408414676,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:04.450159,0.9373274436852042,1.0,0.6026725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:04.461491,0.7629646591585324,0.9411764705882353,0.7582118114297028,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:04.956200,0.9373274436852042,1.0,0.6126725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:04.967341,0.7629646591585324,0.9444444444444444,0.801479785285912,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:05.460932,0.9373274436852042,1.0,0.6426725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:05.473805,0.7629646591585324,0.9473684210526315,0.8444037618940992,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:05.966544,0.9373274436852042,1.0,0.6526725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:05.979926,0.7629646591585324,0.95,0.8770353408414676,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:06.472304,0.9373274436852042,1.0,0.6726725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:06.485752,0.7629646591585324,0.9523809523809523,0.9194162932224199,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:06.978146,0.9373274436852042,1.0,0.6926725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:06.991515,0.7629646591585324,0.9545454545454546,0.9615807953869222,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:07.482885,0.9373274436852042,1.0,0.7126725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:07.496809,0.7629646591585324,0.9565217391304348,0.9935570799719025,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:07.986725,0.9373274436852042,1.0,0.7326725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:08.002419,0.7629646591585324,0.9583333333333334,1.025368674174801,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:08.491547,0.9373274436852042,1.0,0.7526725563147959,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:08.995535,0.9373274436852042,1.0,0.7726725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:09.331699,0.8129827531615036,0.96,0.18701724683849638,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:09.500817,0.9373274436852042,1.0,0.7926725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:09.837839,0.8129827531615036,0.9615384615384616,0.228555708376958,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:10.005828,0.9373274436852042,1.0,0.8126725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:10.344355,0.8129827531615036,0.9629629629629629,0.2699802098014593,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:10.510370,0.9373274436852042,1.0,0.8326725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:10.850993,0.8129827531615036,0.9642857142857143,0.30130296112421073,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:11.015178,0.9373274436852042,1.0,0.8526725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:11.357423,0.8129827531615036,0.9655172413793104,0.33253448821780685,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:11.521139,0.9373274436852042,1.0,0.8726725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:11.863285,0.8129827531615036,0.9666666666666667,0.38368391350516307,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:12.026653,0.9373274436852042,1.0,0.8926725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:12.368980,0.8129827531615036,0.967741935483871,0.4147591823223674,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:12.531871,0.9373274436852042,1.0,0.9126725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:12.875389,0.8129827531615036,0.96875,0.4557672468384964,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:13.037507,0.9373274436852042,1.0,0.9326725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:13.381737,0.8129827531615036,0.9696969696969697,0.49671421653546616,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:13.543466,0.9373274436852042,1.0,0.9526725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:13.887699,0.8129827531615036,0.9705882352941176,0.527605482132614,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:14.047917,0.9373274436852042,1.0,0.9726725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:14.394202,0.8129827531615036,0.9714285714285714,0.5684458182670679,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:14.554358,0.9373274436852042,1.0,0.9926725563147959,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:14.903121,0.8129827531615036,0.9722222222222222,0.5992394690607186,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:15.059976,0.9373274436852042,1.0,1.0026725563147958,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:15.409676,0.8129827531615036,0.972972972972973,0.6399902198114694,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:15.915921,0.8129827531615036,0.9736842105263158,0.6807014573648122,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:16.422301,0.8129827531615036,0.9743589743589743,0.7113762211974708,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:16.928530,0.8129827531615036,0.975,0.7520172468384964,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:17.304345,0.9445266906757454,1.0,0.09547330932425464,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:17.434724,0.8129827531615036,0.975609756097561,0.7926270029360574,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:17.810269,0.9445266906757454,1.0,0.10547330932425465,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:17.941009,0.8129827531615036,0.9761904761904762,0.8232077230289726,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:18.317164,0.9445266906757454,1.0,0.12547330932425466,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:18.446629,0.8129827531615036,0.9767441860465116,0.863761432885008,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:18.823862,0.9445266906757454,1.0,0.14547330932425467,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:18.951515,0.8129827531615036,0.9772727272727273,0.8942899741112237,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:19.647134,0.9445266906757454,1.0,0.15547330932425465,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:19.932375,0.8129827531615036,0.9777777777777777,0.9247950246162742,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:20.439378,0.9445266906757454,1.0,0.18547330932425465,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:20.444864,0.8129827531615036,0.9782608695652174,0.9552781164037139,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:20.949887,0.9445266906757454,1.0,0.19547330932425466,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:20.991820,0.8129827531615036,1.0,1.0170172468384964,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:21.454508,0.9445266906757454,1.0,0.21547330932425465,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:21.958532,0.9445266906757454,1.0,0.23547330932425467,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:23.548424,0.9445266906757454,1.0,0.25547330932425466,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:23.553459,0.844488648506352,1.0,0.17551135149364805,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:24.058762,0.9445266906757454,0.0,1.1645266906757454,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:24.058958,0.844488648506352,0.0,0.884488648506352,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:24.564850,0.844488648506352,0.0,0.894488648506352,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:24.989142,0.943706037900046,0.0,0.9737060379000461,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:25.069953,0.844488648506352,0.0,0.9244886485063519,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:25.494519,0.943706037900046,0.0,0.9837060379000461,,
CV-2,192.168.31.183,AGX,2024-07-06 14:57:25.574949,0.844488648506352,0.0,0.9244886485063519,,
QR-1,192.168.31.183,AGX,2024-07-06 14:57:26.000587,0.943706037900046,0.0,1.013706037900046,,
