service,ip,device_type,timestamp,expected,reality,evidence,v1,v2
QR-1,192.168.31.205,NX,2024-07-06 15:01:52.672335,0.9729217259748539,1.0,0.24707827402514607,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:53.800879,0.9729217259748539,1.0,0.2870782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:54.941257,0.9729217259748539,1.0,0.32707827402514605,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:56.150210,0.9729217259748539,1.0,0.3670782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:57.287412,0.9729217259748539,1.0,0.4170782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:58.345352,0.9729217259748539,1.0,0.45707827402514606,,
QR-1,192.168.31.205,NX,2024-07-06 15:01:59.412341,0.9729217259748539,1.0,0.4970782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:00.503961,0.9729217259748539,1.0,0.5370782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:01.695091,0.9729217259748539,1.0,0.5770782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:02.874408,0.9729217259748539,1.0,0.617078274025146,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:03.985029,0.9729217259748539,1.0,0.6570782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:05.101661,0.9729217259748539,1.0,0.7070782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:06.271247,0.9729217259748539,1.0,0.747078274025146,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:07.355941,0.9729217259748539,1.0,0.7870782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:08.547246,0.9729217259748539,1.0,0.8270782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:09.781352,0.9729217259748539,1.0,0.877078274025146,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:11.203399,0.9729217259748539,1.0,0.9270782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:12.278998,0.9729217259748539,1.0,0.9670782740251461,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:13.403907,0.9729217259748539,1.0,1.007078274025146,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:15.282773,0.974370988135662,1.0,0.07562901186433797,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:16.399240,0.974370988135662,1.0,0.11562901186433797,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:17.560287,0.974370988135662,1.0,0.15562901186433797,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:18.628739,0.974370988135662,1.0,0.205629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:19.748407,0.974370988135662,1.0,0.24562901186433797,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:20.927244,0.974370988135662,1.0,0.285629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:22.352188,0.974370988135662,1.0,0.33562901186433797,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:23.500550,0.974370988135662,1.0,0.375629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:24.615753,0.974370988135662,1.0,0.415629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:25.753109,0.974370988135662,1.0,0.45562901186433796,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:26.929706,0.974370988135662,1.0,0.505629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:28.044098,0.974370988135662,1.0,0.545629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:29.117531,0.974370988135662,1.0,0.585629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:30.272846,0.974370988135662,1.0,0.625629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:31.354491,0.974370988135662,1.0,0.665629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:32.525536,0.974370988135662,1.0,0.715629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:33.635501,0.974370988135662,1.0,0.755629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:34.845019,0.974370988135662,1.0,0.795629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:36.217371,0.974370988135662,1.0,0.845629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:37.314571,0.974370988135662,1.0,0.885629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:38.618410,0.974370988135662,1.0,0.935629011864338,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:39.779273,0.974370988135662,1.0,0.9756290118643379,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:40.962199,0.974370988135662,1.0,1.0156290118643378,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:41.660946,0.9752794251826516,1.0,1.0347205748173482,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:42.473734,0.9760795344042074,1.0,1.0339204655957925,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:43.226019,0.9767639027634049,1.0,1.033236097236595,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:43.910951,0.9773563405088311,1.0,1.0326436594911688,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:44.598825,0.9778745170287313,1.0,1.0321254829712687,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:45.460120,0.9778972824405583,1.0,1.0321027175594417,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:46.475539,0.9779219080726478,1.0,1.0320780919273522,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:47.510038,0.9779478550676319,1.0,1.032052144932368,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:48.520666,0.9781567324772675,1.0,1.0318432675227325,,
QR-1,192.168.31.205,NX,2024-07-06 15:02:49.547687,0.9783473135133586,1.0,1.0316526864866413,,
