service,ip,device_type,timestamp,cpu
CV,192.168.31.183,AGX,2024-07-05 12:19:37.571147,6.7
CV,192.168.31.183,AGX,2024-07-05 12:19:37.790726,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:38.010480,8.2
CV,192.168.31.183,AGX,2024-07-05 12:19:38.230942,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:38.450968,6.2
CV,192.168.31.183,AGX,2024-07-05 12:19:38.670928,4.6
CV,192.168.31.183,AGX,2024-07-05 12:19:38.890448,5.3
CV,192.168.31.183,AGX,2024-07-05 12:19:39.109681,8.5
CV,192.168.31.183,AGX,2024-07-05 12:19:39.323109,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:39.542796,5.5
CV,192.168.31.183,AGX,2024-07-05 12:19:39.761952,5.1
CV,192.168.31.183,AGX,2024-07-05 12:19:39.981268,6.8
CV,192.168.31.183,AGX,2024-07-05 12:19:40.200684,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:40.418584,5.5
CV,192.168.31.183,AGX,2024-07-05 12:19:40.637867,5.4
CV,192.168.31.183,AGX,2024-07-05 12:19:40.857283,6.4
CV,192.168.31.183,AGX,2024-07-05 12:19:41.070611,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:41.285356,6.6
CV,192.168.31.183,AGX,2024-07-05 12:19:41.504899,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:41.724607,6.8
CV,192.168.31.183,AGX,2024-07-05 12:19:41.944020,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:42.160779,9.8
CV,192.168.31.183,AGX,2024-07-05 12:19:42.380008,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:42.602581,5.6
CV,192.168.31.183,AGX,2024-07-05 12:19:42.821954,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:43.041470,8.6
CV,192.168.31.183,AGX,2024-07-05 12:19:43.261058,7.5
CV,192.168.31.183,AGX,2024-07-05 12:19:43.481097,8.2
CV,192.168.31.183,AGX,2024-07-05 12:19:43.701163,6.4
CV,192.168.31.183,AGX,2024-07-05 12:19:43.920748,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:44.139943,10.9
CV,192.168.31.183,AGX,2024-07-05 12:19:44.359413,5.7
CV,192.168.31.183,AGX,2024-07-05 12:19:44.579200,5.6
CV,192.168.31.183,AGX,2024-07-05 12:19:44.798754,6.6
CV,192.168.31.183,AGX,2024-07-05 12:19:45.018925,7.3
CV,192.168.31.183,AGX,2024-07-05 12:19:45.238881,7.6
CV,192.168.31.183,AGX,2024-07-05 12:19:45.458755,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:45.678226,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:45.897567,6.8
CV,192.168.31.183,AGX,2024-07-05 12:19:46.117434,9.1
CV,192.168.31.183,AGX,2024-07-05 12:19:46.336788,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:46.556165,6.3
CV,192.168.31.183,AGX,2024-07-05 12:19:46.775866,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:46.995723,7.6
CV,192.168.31.183,AGX,2024-07-05 12:19:47.215640,8.0
CV,192.168.31.183,AGX,2024-07-05 12:19:47.435415,5.3
CV,192.168.31.183,AGX,2024-07-05 12:19:47.654997,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:47.874540,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:48.093617,8.7
CV,192.168.31.183,AGX,2024-07-05 12:19:48.312821,6.4
CV,192.168.31.183,AGX,2024-07-05 12:19:48.532348,6.8
CV,192.168.31.183,AGX,2024-07-05 12:19:48.751982,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:48.970951,6.6
CV,192.168.31.183,AGX,2024-07-05 12:19:49.191162,7.7
CV,192.168.31.183,AGX,2024-07-05 12:19:49.403993,5.9
CV,192.168.31.183,AGX,2024-07-05 12:19:49.619027,5.3
CV,192.168.31.183,AGX,2024-07-05 12:19:49.837251,5.1
CV,192.168.31.183,AGX,2024-07-05 12:19:50.050501,9.4
CV,192.168.31.183,AGX,2024-07-05 12:19:50.264733,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:50.478885,5.8
CV,192.168.31.183,AGX,2024-07-05 12:19:50.698365,5.3
CV,192.168.31.183,AGX,2024-07-05 12:19:50.913388,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:51.132048,8.8
CV,192.168.31.183,AGX,2024-07-05 12:19:51.345890,6.7
CV,192.168.31.183,AGX,2024-07-05 12:19:51.559677,4.8
CV,192.168.31.183,AGX,2024-07-05 12:19:51.773762,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:51.987860,7.1
CV,192.168.31.183,AGX,2024-07-05 12:19:52.206814,8.0
CV,192.168.31.183,AGX,2024-07-05 12:19:52.420652,7.0
CV,192.168.31.183,AGX,2024-07-05 12:19:52.640447,6.6
CV,192.168.31.183,AGX,2024-07-05 12:19:52.859875,5.9
CV,192.168.31.183,AGX,2024-07-05 12:19:53.079599,9.5
CV,192.168.31.183,AGX,2024-07-05 12:19:53.294258,6.9
CV,192.168.31.183,AGX,2024-07-05 12:19:53.513755,4.6
CV,192.168.31.183,AGX,2024-07-05 12:19:53.733319,7.5
CV,192.168.31.183,AGX,2024-07-05 12:19:53.952554,6.0
CV,192.168.31.183,AGX,2024-07-05 12:19:54.171511,10.0
CV,192.168.31.183,AGX,2024-07-05 12:19:54.390921,6.8
CV,192.168.31.183,AGX,2024-07-05 12:19:54.610632,3.8
CV,192.168.31.183,AGX,2024-07-05 12:19:54.829854,5.3
CV,192.168.31.183,AGX,2024-07-05 12:19:55.049430,9.8
CV,192.168.31.183,AGX,2024-07-05 12:19:55.268803,5.4
CV,192.168.31.183,AGX,2024-07-05 12:19:55.488442,6.4
CV,192.168.31.183,AGX,2024-07-05 12:19:55.708105,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:55.927881,5.5
CV,192.168.31.183,AGX,2024-07-05 12:19:56.147556,8.8
CV,192.168.31.183,AGX,2024-07-05 12:19:56.367563,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:56.587081,5.7
CV,192.168.31.183,AGX,2024-07-05 12:19:56.807258,5.0
CV,192.168.31.183,AGX,2024-07-05 12:19:57.026658,7.6
CV,192.168.31.183,AGX,2024-07-05 12:19:57.245824,8.5
CV,192.168.31.183,AGX,2024-07-05 12:19:57.465299,7.9
CV,192.168.31.183,AGX,2024-07-05 12:19:57.685110,4.8
CV,192.168.31.183,AGX,2024-07-05 12:19:57.904352,6.3
CV,192.168.31.183,AGX,2024-07-05 12:19:58.123713,8.4
CV,192.168.31.183,AGX,2024-07-05 12:19:58.343151,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:58.563122,6.1
CV,192.168.31.183,AGX,2024-07-05 12:19:58.782852,7.2
CV,192.168.31.183,AGX,2024-07-05 12:19:59.002412,7.2
CV,192.168.31.183,AGX,2024-07-05 12:19:59.222827,6.5
CV,192.168.31.183,AGX,2024-07-05 12:19:59.437830,7.0
CV,192.168.31.183,AGX,2024-07-05 12:19:59.657252,5.7
CV,192.168.31.183,AGX,2024-07-05 12:19:59.876931,6.0
CV,192.168.31.183,AGX,2024-07-05 12:20:00.094044,8.6
CV,192.168.31.183,AGX,2024-07-05 12:20:00.316075,6.7
CV,192.168.31.183,AGX,2024-07-05 12:20:00.530980,6.2
CV,192.168.31.183,AGX,2024-07-05 12:20:00.750531,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:00.970082,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:01.189203,9.1
CV,192.168.31.183,AGX,2024-07-05 12:20:01.408592,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:01.628198,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:01.847507,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:02.066338,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:02.285096,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:02.504573,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:02.723953,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:02.943060,6.7
CV,192.168.31.183,AGX,2024-07-05 12:20:03.162753,8.4
CV,192.168.31.183,AGX,2024-07-05 12:20:03.382156,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:03.601345,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:03.820714,7.5
CV,192.168.31.183,AGX,2024-07-05 12:20:04.040288,8.4
CV,192.168.31.183,AGX,2024-07-05 12:20:04.259430,7.1
CV,192.168.31.183,AGX,2024-07-05 12:20:04.478795,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:04.698434,4.7
CV,192.168.31.183,AGX,2024-07-05 12:20:04.918151,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:05.137430,9.5
CV,192.168.31.183,AGX,2024-07-05 12:20:05.356558,7.3
CV,192.168.31.183,AGX,2024-07-05 12:20:05.575914,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:05.794915,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:06.014497,6.7
CV,192.168.31.183,AGX,2024-07-05 12:20:06.233976,6.7
CV,192.168.31.183,AGX,2024-07-05 12:20:06.453226,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:06.672772,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:06.892443,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:07.106141,7.9
CV,192.168.31.183,AGX,2024-07-05 12:20:07.325602,7.9
CV,192.168.31.183,AGX,2024-07-05 12:20:07.544668,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:07.763731,5.9
CV,192.168.31.183,AGX,2024-07-05 12:20:07.982916,6.0
CV,192.168.31.183,AGX,2024-07-05 12:20:08.202370,8.8
CV,192.168.31.183,AGX,2024-07-05 12:20:08.421442,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:08.640840,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:08.860430,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:09.079645,8.5
CV,192.168.31.183,AGX,2024-07-05 12:20:09.298809,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:09.517916,4.4
CV,192.168.31.183,AGX,2024-07-05 12:20:09.737252,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:09.956684,5.9
CV,192.168.31.183,AGX,2024-07-05 12:20:10.176462,9.4
CV,192.168.31.183,AGX,2024-07-05 12:20:10.395839,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:10.614584,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:10.833854,5.5
CV,192.168.31.183,AGX,2024-07-05 12:20:11.052960,9.9
CV,192.168.31.183,AGX,2024-07-05 12:20:11.271903,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:11.491040,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:11.710456,6.0
CV,192.168.31.183,AGX,2024-07-05 12:20:11.929783,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:12.148760,10.9
CV,192.168.31.183,AGX,2024-07-05 12:20:12.367419,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:12.586726,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:12.805893,4.6
CV,192.168.31.183,AGX,2024-07-05 12:20:13.025273,7.4
CV,192.168.31.183,AGX,2024-07-05 12:20:13.244645,7.8
CV,192.168.31.183,AGX,2024-07-05 12:20:13.464014,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:13.682797,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:13.907397,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:14.126350,8.9
CV,192.168.31.183,AGX,2024-07-05 12:20:14.345896,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:14.565270,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:14.784746,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:15.004086,6.9
CV,192.168.31.183,AGX,2024-07-05 12:20:15.222197,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:15.441610,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:15.660885,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:15.880196,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:16.099314,8.2
CV,192.168.31.183,AGX,2024-07-05 12:20:16.318367,4.8
CV,192.168.31.183,AGX,2024-07-05 12:20:16.537652,4.9
CV,192.168.31.183,AGX,2024-07-05 12:20:16.756844,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:16.976139,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:17.195645,7.5
CV,192.168.31.183,AGX,2024-07-05 12:20:17.414469,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:17.633600,4.6
CV,192.168.31.183,AGX,2024-07-05 12:20:17.852885,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:18.072260,9.6
CV,192.168.31.183,AGX,2024-07-05 12:20:18.422808,21.6
CV,192.168.31.183,AGX,2024-07-05 12:20:18.642934,4.1
CV,192.168.31.183,AGX,2024-07-05 12:20:18.861917,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:19.075994,8.9
CV,192.168.31.183,AGX,2024-07-05 12:20:19.294001,7.0
CV,192.168.31.183,AGX,2024-07-05 12:20:19.513571,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:19.733136,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:19.952694,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:20.165836,9.7
CV,192.168.31.183,AGX,2024-07-05 12:20:20.384571,5.9
CV,192.168.31.183,AGX,2024-07-05 12:20:20.598025,4.5
CV,192.168.31.183,AGX,2024-07-05 12:20:20.817541,5.9
CV,192.168.31.183,AGX,2024-07-05 12:20:21.036833,7.3
CV,192.168.31.183,AGX,2024-07-05 12:20:21.256612,8.9
CV,192.168.31.183,AGX,2024-07-05 12:20:21.470426,6.7
CV,192.168.31.183,AGX,2024-07-05 12:20:21.685442,4.7
CV,192.168.31.183,AGX,2024-07-05 12:20:21.904217,5.6
CV,192.168.31.183,AGX,2024-07-05 12:20:22.117683,9.2
CV,192.168.31.183,AGX,2024-07-05 12:20:22.337240,7.3
CV,192.168.31.183,AGX,2024-07-05 12:20:22.556588,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:22.776030,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:22.990020,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:23.207604,9.4
CV,192.168.31.183,AGX,2024-07-05 12:20:23.421053,8.2
CV,192.168.31.183,AGX,2024-07-05 12:20:23.640343,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:23.854306,5.2
CV,192.168.31.183,AGX,2024-07-05 12:20:24.073770,8.7
CV,192.168.31.183,AGX,2024-07-05 12:20:24.293690,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:24.513383,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:24.732671,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:24.952087,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:25.165476,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:25.383901,7.5
CV,192.168.31.183,AGX,2024-07-05 12:20:25.603386,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:25.822916,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:26.042339,7.4
CV,192.168.31.183,AGX,2024-07-05 12:20:26.261410,7.6
CV,192.168.31.183,AGX,2024-07-05 12:20:26.474814,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:26.694049,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:26.913542,4.3
CV,192.168.31.183,AGX,2024-07-05 12:20:27.133027,10.2
CV,192.168.31.183,AGX,2024-07-05 12:20:27.352828,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:27.572556,7.1
CV,192.168.31.183,AGX,2024-07-05 12:20:27.791908,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:28.010778,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:28.228896,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:28.448869,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:28.669133,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:28.888605,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:29.105853,9.0
CV,192.168.31.183,AGX,2024-07-05 12:20:29.326581,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:29.546475,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:29.764271,6.9
CV,192.168.31.183,AGX,2024-07-05 12:20:29.983366,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:30.200443,9.3
CV,192.168.31.183,AGX,2024-07-05 12:20:30.420044,7.8
CV,192.168.31.183,AGX,2024-07-05 12:20:30.639353,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:30.858884,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:31.077781,8.8
CV,192.168.31.183,AGX,2024-07-05 12:20:31.297244,7.6
CV,192.168.31.183,AGX,2024-07-05 12:20:31.514113,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:31.733494,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:31.952771,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:32.172270,8.7
CV,192.168.31.183,AGX,2024-07-05 12:20:32.391842,8.0
CV,192.168.31.183,AGX,2024-07-05 12:20:32.611077,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:32.829853,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:33.046539,7.5
CV,192.168.31.183,AGX,2024-07-05 12:20:33.266029,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:33.482554,6.2
CV,192.168.31.183,AGX,2024-07-05 12:20:33.701887,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:33.921203,7.1
CV,192.168.31.183,AGX,2024-07-05 12:20:34.134343,8.3
CV,192.168.31.183,AGX,2024-07-05 12:20:34.353519,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:34.573207,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:34.791779,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:35.011318,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:35.229540,7.6
CV,192.168.31.183,AGX,2024-07-05 12:20:35.449064,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:35.668232,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:35.888004,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:36.100014,7.7
CV,192.168.31.183,AGX,2024-07-05 12:20:36.319034,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:36.538361,4.9
CV,192.168.31.183,AGX,2024-07-05 12:20:36.757872,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:36.976841,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:37.195545,9.2
CV,192.168.31.183,AGX,2024-07-05 12:20:37.414930,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:37.634312,4.6
CV,192.168.31.183,AGX,2024-07-05 12:20:37.853617,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:38.070042,7.6
CV,192.168.31.183,AGX,2024-07-05 12:20:38.286799,7.1
CV,192.168.31.183,AGX,2024-07-05 12:20:38.504622,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:38.724213,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:38.943765,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:39.158174,8.4
CV,192.168.31.183,AGX,2024-07-05 12:20:39.377474,7.7
CV,192.168.31.183,AGX,2024-07-05 12:20:39.593895,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:39.813233,5.5
CV,192.168.31.183,AGX,2024-07-05 12:20:40.032526,7.5
CV,192.168.31.183,AGX,2024-07-05 12:20:40.252057,7.9
CV,192.168.31.183,AGX,2024-07-05 12:20:40.471665,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:40.690615,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:40.910137,5.6
CV,192.168.31.183,AGX,2024-07-05 12:20:41.122500,8.5
CV,192.168.31.183,AGX,2024-07-05 12:20:41.343930,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:41.562701,4.7
CV,192.168.31.183,AGX,2024-07-05 12:20:41.782441,4.8
CV,192.168.31.183,AGX,2024-07-05 12:20:42.002009,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:42.221376,10.2
CV,192.168.31.183,AGX,2024-07-05 12:20:42.440446,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:42.659996,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:42.875813,5.8
CV,192.168.31.183,AGX,2024-07-05 12:20:43.090199,8.7
CV,192.168.31.183,AGX,2024-07-05 12:20:43.309741,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:43.528950,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:43.748149,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:43.967687,6.1
CV,192.168.31.183,AGX,2024-07-05 12:20:44.181473,8.8
CV,192.168.31.183,AGX,2024-07-05 12:20:44.400743,7.4
CV,192.168.31.183,AGX,2024-07-05 12:20:44.614730,4.8
CV,192.168.31.183,AGX,2024-07-05 12:20:44.833698,4.9
CV,192.168.31.183,AGX,2024-07-05 12:20:45.053055,8.3
CV,192.168.31.183,AGX,2024-07-05 12:20:45.272593,8.3
CV,192.168.31.183,AGX,2024-07-05 12:20:45.491370,7.0
CV,192.168.31.183,AGX,2024-07-05 12:20:45.710480,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:45.922395,14.9
CV,192.168.31.183,AGX,2024-07-05 12:20:46.137973,19.8
CV,192.168.31.183,AGX,2024-07-05 12:20:46.353103,14.8
CV,192.168.31.183,AGX,2024-07-05 12:20:46.569671,17.2
CV,192.168.31.183,AGX,2024-07-05 12:20:46.783851,15.4
CV,192.168.31.183,AGX,2024-07-05 12:20:47.002562,14.9
CV,192.168.31.183,AGX,2024-07-05 12:20:47.218309,17.5
CV,192.168.31.183,AGX,2024-07-05 12:20:47.431812,16.7
CV,192.168.31.183,AGX,2024-07-05 12:20:47.648512,12.5
CV,192.168.31.183,AGX,2024-07-05 12:20:47.865471,9.7
CV,192.168.31.183,AGX,2024-07-05 12:20:48.077446,20.5
CV,192.168.31.183,AGX,2024-07-05 12:20:48.293183,17.5
CV,192.168.31.183,AGX,2024-07-05 12:20:48.508293,14.6
CV,192.168.31.183,AGX,2024-07-05 12:20:48.723189,15.9
CV,192.168.31.183,AGX,2024-07-05 12:20:48.938532,20.8
CV,192.168.31.183,AGX,2024-07-05 12:20:49.152786,17.5
CV,192.168.31.183,AGX,2024-07-05 12:20:49.367805,7.1
CV,192.168.31.183,AGX,2024-07-05 12:20:49.587076,10.9
CV,192.168.31.183,AGX,2024-07-05 12:20:49.804061,16.0
CV,192.168.31.183,AGX,2024-07-05 12:20:50.020571,13.8
CV,192.168.31.183,AGX,2024-07-05 12:20:50.240730,13.5
CV,192.168.31.183,AGX,2024-07-05 12:20:50.460798,16.4
CV,192.168.31.183,AGX,2024-07-05 12:20:50.680130,16.0
CV,192.168.31.183,AGX,2024-07-05 12:20:50.899633,13.4
CV,192.168.31.183,AGX,2024-07-05 12:20:51.112063,10.9
CV,192.168.31.183,AGX,2024-07-05 12:20:51.326206,19.5
CV,192.168.31.183,AGX,2024-07-05 12:20:51.539135,14.6
CV,192.168.31.183,AGX,2024-07-05 12:20:51.758215,15.8
CV,192.168.31.183,AGX,2024-07-05 12:20:51.973296,8.9
CV,192.168.31.183,AGX,2024-07-05 12:20:52.188598,12.3
CV,192.168.31.183,AGX,2024-07-05 12:20:52.400947,11.4
CV,192.168.31.183,AGX,2024-07-05 12:20:52.620138,11.7
CV,192.168.31.183,AGX,2024-07-05 12:20:52.837187,7.3
CV,192.168.31.183,AGX,2024-07-05 12:20:53.049714,10.6
CV,192.168.31.183,AGX,2024-07-05 12:20:53.268816,11.8
CV,192.168.31.183,AGX,2024-07-05 12:20:53.482875,7.7
CV,192.168.31.183,AGX,2024-07-05 12:20:53.699246,5.4
CV,192.168.31.183,AGX,2024-07-05 12:20:53.912961,9.5
CV,192.168.31.183,AGX,2024-07-05 12:20:54.126557,12.9
CV,192.168.31.183,AGX,2024-07-05 12:20:54.345665,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:54.560431,6.2
CV,192.168.31.183,AGX,2024-07-05 12:20:54.774377,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:54.988532,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:55.207818,7.9
CV,192.168.31.183,AGX,2024-07-05 12:20:55.425726,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:55.644952,6.4
CV,192.168.31.183,AGX,2024-07-05 12:20:55.864446,6.5
CV,192.168.31.183,AGX,2024-07-05 12:20:56.078295,8.9
CV,192.168.31.183,AGX,2024-07-05 12:20:56.292201,7.2
CV,192.168.31.183,AGX,2024-07-05 12:20:56.511667,5.2
CV,192.168.31.183,AGX,2024-07-05 12:20:56.725950,5.5
CV,192.168.31.183,AGX,2024-07-05 12:20:56.944980,5.5
CV,192.168.31.183,AGX,2024-07-05 12:20:57.158479,6.8
CV,192.168.31.183,AGX,2024-07-05 12:20:57.371951,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:57.589732,5.1
CV,192.168.31.183,AGX,2024-07-05 12:20:57.803219,5.6
CV,192.168.31.183,AGX,2024-07-05 12:20:58.017276,6.3
CV,192.168.31.183,AGX,2024-07-05 12:20:58.236787,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:58.452538,6.9
CV,192.168.31.183,AGX,2024-07-05 12:20:58.666160,5.3
CV,192.168.31.183,AGX,2024-07-05 12:20:58.880368,6.2
CV,192.168.31.183,AGX,2024-07-05 12:20:59.093906,8.1
CV,192.168.31.183,AGX,2024-07-05 12:20:59.309961,6.6
CV,192.168.31.183,AGX,2024-07-05 12:20:59.522393,5.7
CV,192.168.31.183,AGX,2024-07-05 12:20:59.742152,5.0
CV,192.168.31.183,AGX,2024-07-05 12:20:59.961088,5.4
CV,192.168.31.183,AGX,2024-07-05 12:21:00.174530,8.5
CV,192.168.31.183,AGX,2024-07-05 12:21:00.388391,7.1
CV,192.168.31.183,AGX,2024-07-05 12:21:00.602460,5.3
CV,192.168.31.183,AGX,2024-07-05 12:21:00.815735,6.9
CV,192.168.31.183,AGX,2024-07-05 12:21:01.029877,6.9
CV,192.168.31.183,AGX,2024-07-05 12:21:01.243863,7.7
CV,192.168.31.183,AGX,2024-07-05 12:21:01.459205,5.4
CV,192.168.31.183,AGX,2024-07-05 12:21:01.678997,7.0
CV,192.168.31.183,AGX,2024-07-05 12:21:01.898188,6.1
CV,192.168.31.183,AGX,2024-07-05 12:21:02.117708,8.1
CV,192.168.31.183,AGX,2024-07-05 12:21:02.337207,8.3
CV,192.168.31.183,AGX,2024-07-05 12:21:02.556955,6.4
CV,192.168.31.183,AGX,2024-07-05 12:21:02.776254,6.1
CV,192.168.31.183,AGX,2024-07-05 12:21:02.995793,5.1
CV,192.168.31.183,AGX,2024-07-05 12:21:03.215076,9.9
CV,192.168.31.183,AGX,2024-07-05 12:21:03.433959,5.9
CV,192.168.31.183,AGX,2024-07-05 12:21:03.653429,5.7
CV,192.168.31.183,AGX,2024-07-05 12:21:03.873500,6.8
CV,192.168.31.183,AGX,2024-07-05 12:21:04.092998,9.5
CV,192.168.31.183,AGX,2024-07-05 12:21:04.312354,8.2
CV,192.168.31.183,AGX,2024-07-05 12:21:04.531507,6.1
