service,ip,device_type,timestamp,cpu,cycle_disabled
CV,192.168.31.183,AGX,2024-07-05 12:18:51.776747,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:18:51.993037,8.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:52.207253,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:18:52.426843,4.6,False
CV,192.168.31.183,AGX,2024-07-05 12:18:52.645544,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:52.863999,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:18:53.082313,8.1,False
CV,192.168.31.183,AGX,2024-07-05 12:18:53.298857,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:53.518721,7.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:53.737907,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:18:53.957233,8.1,False
CV,192.168.31.183,AGX,2024-07-05 12:18:54.172048,7.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:54.390024,5.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:54.609698,4.7,False
CV,192.168.31.183,AGX,2024-07-05 12:18:54.829031,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:18:55.044888,11.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:55.259223,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:18:55.474804,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:55.688181,5.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:55.907840,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:18:56.127229,7.4,False
CV,192.168.31.183,AGX,2024-07-05 12:18:56.346826,6.9,False
CV,192.168.31.183,AGX,2024-07-05 12:18:56.566225,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:18:56.785525,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:18:57.004854,10.7,False
CV,192.168.31.183,AGX,2024-07-05 12:18:57.223844,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:57.443759,5.5,False
CV,192.168.31.183,AGX,2024-07-05 12:18:57.662683,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:57.882086,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:18:58.098915,9.6,False
CV,192.168.31.183,AGX,2024-07-05 12:18:58.318300,7.0,False
CV,192.168.31.183,AGX,2024-07-05 12:18:58.538328,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:18:58.752326,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:18:58.971803,7.8,False
CV,192.168.31.183,AGX,2024-07-05 12:18:59.193725,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:59.412119,7.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:59.631104,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:18:59.849612,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:00.069083,9.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:00.288151,6.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:00.503271,5.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:00.722429,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:00.941582,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:01.161327,9.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:01.381005,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:01.600542,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:01.817526,7.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:02.032512,8.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:02.246153,7.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:02.465528,6.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:02.685181,5.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:02.903574,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:03.120594,9.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:03.339831,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:03.559257,6.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:03.778621,4.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:03.997506,7.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:04.215734,8.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:04.433489,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:04.652774,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:04.872110,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:05.091659,9.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:05.308269,8.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:05.524480,6.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:05.744055,4.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:05.963489,7.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:06.182801,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:06.402648,5.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:06.621799,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:06.840757,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:07.060170,8.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:07.279631,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:07.498532,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:07.714182,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:07.933223,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:08.152862,8.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:08.371462,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:08.588720,6.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:08.803491,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:09.022787,9.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:09.242544,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:09.462044,5.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:09.681563,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:09.900726,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:10.116190,10.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:10.330228,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:10.552717,5.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:10.772022,4.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:10.991020,7.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:11.210560,6.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:11.430198,5.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:11.649705,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:11.869121,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:12.085095,8.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:12.304153,5.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:12.523562,4.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:12.742876,5.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:12.960812,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:13.180148,7.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:13.403864,5.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:13.624839,6.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:13.843449,3.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:14.060524,8.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:14.279454,5.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:14.618605,20.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:14.833461,5.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:15.046904,8.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:15.267737,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:15.487421,4.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:15.701346,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:15.920831,5.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:16.140287,9.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:16.360127,6.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:16.579523,4.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:16.795099,5.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:17.015433,7.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:17.234772,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:17.451891,4.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:17.671093,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:17.890773,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:18.110148,9.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:18.326593,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:18.547530,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:18.768879,6.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:18.988601,8.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:19.208262,7.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:19.424241,6.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:19.643595,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:19.856798,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:20.071784,8.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:20.291091,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:20.510941,4.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:20.730207,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:20.948318,7.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:21.167635,8.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:21.387546,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:21.607139,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:21.827134,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:22.045319,9.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:22.265051,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:22.484608,6.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:22.704075,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:22.923684,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:23.140760,9.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:23.354508,5.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:23.573877,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:23.793243,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:24.013024,9.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:24.232468,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:24.452094,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:24.672230,6.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:24.891990,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:25.111480,10.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:25.330908,5.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:25.550709,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:25.770098,4.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:25.989363,8.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:26.209011,8.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:26.428462,6.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:26.648163,6.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:26.867739,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:27.084160,10.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:27.303830,7.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:27.523299,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:27.742722,5.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:27.962444,5.9,False
CV,192.168.31.183,AGX,2024-07-05 12:19:28.182037,8.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:28.401720,7.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:28.621458,6.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:28.843398,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:29.060352,9.1,False
CV,192.168.31.183,AGX,2024-07-05 12:19:29.279981,5.8,False
CV,192.168.31.183,AGX,2024-07-05 12:19:29.499627,6.4,False
CV,192.168.31.183,AGX,2024-07-05 12:19:29.719106,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:29.938832,6.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:30.158565,8.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:30.378138,6.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:30.597816,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:30.817561,5.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:31.030035,7.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:31.253518,8.2,False
CV,192.168.31.183,AGX,2024-07-05 12:19:31.467117,5.3,False
CV,192.168.31.183,AGX,2024-07-05 12:19:31.686119,6.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:31.900046,5.6,False
CV,192.168.31.183,AGX,2024-07-05 12:19:32.113961,8.5,False
CV,192.168.31.183,AGX,2024-07-05 12:19:32.333114,7.7,False
CV,192.168.31.183,AGX,2024-07-05 12:19:32.546659,5.0,False
CV,192.168.31.183,AGX,2024-07-05 12:19:32.762362,4.9,False
