service,ip,device_type,timestamp,cpu,cycle_disabled
CV,192.168.31.205,NX,2024-07-05 12:19:31.965871,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:32.176971,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:32.387733,11.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:32.598528,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:32.811259,15.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:33.025980,11.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:33.245758,8.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:33.457247,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:33.668536,10.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:33.879714,14.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:34.091104,8.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:34.302147,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:34.512741,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:34.726106,11.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:34.937408,13.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:35.150501,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:35.369922,9.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:35.580751,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:35.792336,14.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:36.006557,8.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:36.218412,10.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:36.429834,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:36.641978,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:36.853094,13.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:37.064187,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:37.275441,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:37.487052,13.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:37.698279,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:37.909462,11.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:38.120741,13.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:38.331380,6.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:38.543783,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:38.759921,18.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:38.972093,5.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:39.187824,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:39.405222,13.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:39.620538,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:39.831308,16.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:40.043863,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:40.259593,8.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:40.473102,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:40.686139,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:40.902374,13.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:41.118369,7.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:41.329979,10.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:41.541094,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:41.752081,12.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:41.965773,12.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:42.177514,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:42.389205,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:42.600335,12.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:42.811646,14.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:43.024413,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:43.237467,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:43.448823,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:43.660278,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:43.872865,17.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:44.084795,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:44.295489,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:44.506972,9.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:44.719076,12.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:44.930566,11.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:45.141941,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:45.354948,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:45.568606,7.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:45.779245,18.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:45.990341,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:46.201013,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:46.412673,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:46.625526,9.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:46.836060,13.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:47.047216,12.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:47.260650,9.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:47.472418,9.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:47.685501,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:47.898160,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:48.110514,9.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:48.321824,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:48.532992,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:48.748447,14.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:48.961856,11.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:49.176382,7.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:49.390055,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:49.604323,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:49.816229,15.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:50.029709,7.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:50.247097,11.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:50.462506,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:50.674284,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:50.888875,15.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:51.106498,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:51.325716,12.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:51.544388,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:51.759922,14.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:51.970269,10.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:52.181091,9.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:52.393132,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:52.604628,6.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:52.819189,16.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:53.031283,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:53.242632,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:53.457644,10.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:53.672499,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:53.882921,14.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:54.096904,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:54.310453,9.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:54.520161,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:54.732442,13.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:54.944060,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:55.155313,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:55.367719,8.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:55.579447,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:55.790367,16.3,False
CV,192.168.31.205,NX,2024-07-05 12:19:56.004370,10.8,False
CV,192.168.31.205,NX,2024-07-05 12:19:56.220279,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:56.432053,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:56.642623,11.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:56.854547,15.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:57.065942,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:19:57.277935,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:57.489238,9.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:57.700394,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:57.912349,14.5,False
CV,192.168.31.205,NX,2024-07-05 12:19:58.125929,9.2,False
CV,192.168.31.205,NX,2024-07-05 12:19:58.340884,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:19:58.555112,13.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:58.766950,13.1,False
CV,192.168.31.205,NX,2024-07-05 12:19:58.979078,7.7,False
CV,192.168.31.205,NX,2024-07-05 12:19:59.193288,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:19:59.411701,11.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:59.628410,9.9,False
CV,192.168.31.205,NX,2024-07-05 12:19:59.843712,19.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:00.060679,11.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:00.278589,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:00.495715,12.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:00.712683,14.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:00.931350,12.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:01.147337,14.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:01.359040,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:01.570128,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:01.782915,16.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:01.995500,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:02.210967,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:02.421592,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:02.637483,10.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:02.852989,16.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:03.064556,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:03.276110,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:03.487872,10.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:03.698953,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:03.912152,15.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:04.126636,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:04.341393,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:04.555911,11.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:04.767787,17.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:04.981091,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:05.192095,6.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:05.403455,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:05.615487,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:05.826135,16.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:06.037145,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:06.252851,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:06.465977,7.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:06.680014,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:06.893287,17.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:07.107273,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:07.320975,7.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:07.535777,11.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:07.749013,12.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:07.964212,11.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:08.178730,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:08.393204,9.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:08.604699,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:08.817456,16.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:09.029741,7.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:09.247033,10.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:09.459890,10.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:09.671760,10.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:09.883889,15.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:10.098527,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:10.310668,7.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:10.523370,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:10.739360,14.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:10.951603,12.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:11.162850,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:11.374116,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:11.586961,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:11.798725,15.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:12.010199,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:12.225305,8.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:12.439345,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:12.650587,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:12.862667,15.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:13.073324,7.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:13.284710,9.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:13.499209,6.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:13.709487,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:14.012486,32.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:14.223408,7.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:14.434157,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:14.644945,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:14.860562,15.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:15.071810,5.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:15.283273,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:15.494741,7.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:15.706865,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:15.918353,18.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:16.133570,7.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:16.348903,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:16.560377,9.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:16.773158,11.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:16.987587,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:17.202320,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:17.413330,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:17.624625,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:17.836735,16.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:18.048210,6.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:18.259912,10.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:18.470841,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:18.683665,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:18.895616,14.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:19.106706,12.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:19.319652,6.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:19.531033,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:19.756214,13.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:19.969979,14.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:20.182420,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:20.394794,12.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:20.605668,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:20.819834,13.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:21.034286,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:21.246080,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:21.456348,8.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:21.668323,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:21.880818,15.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:22.092130,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:22.303499,14.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:22.514583,9.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:22.724806,11.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:22.936130,15.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:23.148867,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:23.360011,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:23.571575,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:23.782806,12.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:23.994003,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:24.205987,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:24.418830,7.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:24.630000,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:24.841025,16.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:25.051889,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:25.262750,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:25.476061,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:25.687576,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:25.897734,14.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:26.108690,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:26.322761,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:26.534698,8.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:26.746687,14.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:26.958625,12.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:27.174857,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:27.386726,9.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:27.598406,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:27.808891,15.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:28.022535,12.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:28.238388,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:28.456000,12.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:28.672395,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:28.887246,16.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:29.102689,10.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:29.314137,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:29.525681,8.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:29.737144,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:29.948569,14.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:30.162579,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:30.374716,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:30.586201,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:30.798066,13.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:31.009617,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:31.220898,9.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:31.434986,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:31.645910,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:31.856918,18.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:32.068700,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:32.282778,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:32.497332,10.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:32.708633,8.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:32.922441,14.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:33.134731,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:33.349288,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:33.566596,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:33.779363,15.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:33.991336,10.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:34.203004,9.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:34.413438,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:34.624602,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:34.835239,17.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:35.048016,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:35.259410,7.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:35.473625,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:35.687212,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:35.904480,15.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:36.122673,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:36.337925,13.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:36.550065,7.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:36.763046,10.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:36.975352,14.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:37.187579,7.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:37.402277,7.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:37.613611,9.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:37.826390,16.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:38.037512,7.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:38.250643,10.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:38.465246,7.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:38.678531,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:38.889878,16.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:39.100918,9.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:39.312788,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:39.525764,10.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:39.737471,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:39.951292,15.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:40.165520,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:40.377707,9.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:40.588814,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:40.799564,15.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:41.011552,9.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:41.226864,6.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:41.438462,10.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:41.652111,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:41.862863,15.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:42.074168,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:42.286684,8.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:42.498122,5.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:42.709240,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:42.920358,13.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:43.131220,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:43.342482,11.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:43.557378,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:43.769899,9.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:43.981940,13.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:44.193307,6.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:44.406124,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:44.620482,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:44.831899,15.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:45.043320,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:45.255190,9.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:45.466729,7.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:45.677786,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:45.888858,16.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:46.099947,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:46.311825,11.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:46.525480,7.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:46.739129,10.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:46.951405,15.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:47.163572,8.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:47.378437,12.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:47.592429,9.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:47.803839,12.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:48.016393,13.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:48.227496,8.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:48.438980,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:48.651200,12.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:48.865844,11.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:49.081491,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:49.295996,10.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:49.509964,10.2,False
CV,192.168.31.205,NX,2024-07-05 12:20:49.721544,8.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:49.934527,15.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:50.148708,10.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:50.362970,9.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:50.576660,13.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:50.789256,10.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:51.003038,11.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:51.217029,13.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:51.431216,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:51.645672,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:51.860419,18.5,False
CV,192.168.31.205,NX,2024-07-05 12:20:52.073170,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:52.283424,6.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:52.495493,12.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:52.707549,8.6,False
CV,192.168.31.205,NX,2024-07-05 12:20:52.921666,16.0,False
CV,192.168.31.205,NX,2024-07-05 12:20:53.133144,8.1,False
CV,192.168.31.205,NX,2024-07-05 12:20:53.344606,7.3,False
CV,192.168.31.205,NX,2024-07-05 12:20:53.555960,9.4,False
CV,192.168.31.205,NX,2024-07-05 12:20:53.767194,12.7,False
CV,192.168.31.205,NX,2024-07-05 12:20:53.980818,12.8,False
CV,192.168.31.205,NX,2024-07-05 12:20:54.195415,6.9,False
CV,192.168.31.205,NX,2024-07-05 12:20:54.406891,10.7,False
