service,ip,device_type,timestamp,expected,reality,evidence
QR-1,192.168.31.183,AGX,2024-07-05 22:58:56.295494,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:58:56.302604,0.9145309681198052,1.0,1.0954690318801947
QR-1,192.168.31.183,AGX,2024-07-05 22:58:59.696354,0.34953058137804405,1.0,0.680469418621956
QR-1,192.168.31.183,AGX,2024-07-05 22:59:00.231835,0.34953058137804405,1.0,0.690469418621956
QR-1,192.168.31.183,AGX,2024-07-05 22:59:00.771997,0.34953058137804405,1.0,0.720469418621956
QR-1,192.168.31.183,AGX,2024-07-05 22:59:02.009322,0.34953058137804405,1.0,0.730469418621956
QR-1,192.168.31.183,AGX,2024-07-05 22:59:02.556934,0.9125556064393335,1.0,0.19744439356066648
QR-1,192.168.31.183,AGX,2024-07-05 22:59:03.091082,0.9125556064393335,1.0,0.21744439356066647
QR-1,192.168.31.183,AGX,2024-07-05 22:59:03.617642,0.9125556064393335,1.0,0.2374443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:04.235015,0.9125556064393335,1.0,0.2674443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:04.764114,0.9125556064393335,1.0,0.27744439356066647
QR-1,192.168.31.183,AGX,2024-07-05 22:59:05.367991,0.9125556064393335,1.0,0.30744439356066644
QR-1,192.168.31.183,AGX,2024-07-05 22:59:05.893842,0.9125556064393335,1.0,0.32744439356066646
QR-1,192.168.31.183,AGX,2024-07-05 22:59:06.423352,0.9125556064393335,1.0,0.3474443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:06.946534,0.9125556064393335,1.0,0.3674443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:07.528745,0.9125556064393335,1.0,0.38744439356066646
QR-1,192.168.31.183,AGX,2024-07-05 22:59:08.058986,0.9125556064393335,1.0,0.4074443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:08.587791,0.9125556064393335,1.0,0.4274443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:09.115510,0.9125556064393335,1.0,0.44744439356066645
QR-1,192.168.31.183,AGX,2024-07-05 22:59:09.645421,0.9125556064393335,1.0,0.4774443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:10.269771,0.9125556064393335,1.0,0.4974443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:10.800716,0.9125556064393335,1.0,0.5174443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:11.326624,0.9125556064393335,1.0,0.5374443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:11.858910,0.9125556064393335,1.0,0.5574443935606666
QR-1,192.168.31.183,AGX,2024-07-05 22:59:12.393724,0.9125556064393335,1.0,0.5774443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:12.912835,0.9125556064393335,1.0,0.5974443935606665
QR-1,192.168.31.183,AGX,2024-07-05 22:59:13.446675,0.9125556064393335,1.0,0.6174443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:13.662194,0.9145309681198052,0.0,0.9345309681198052
QR-1,192.168.31.183,AGX,2024-07-05 22:59:13.978538,0.9125556064393335,1.0,0.6374443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:14.190916,0.9145309681198052,0.5,0.47453096811980516
QR-1,192.168.31.183,AGX,2024-07-05 22:59:14.562439,0.9125556064393335,1.0,0.6674443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:14.728874,0.9145309681198052,0.6666666666666666,0.3478643014531385
QR-1,192.168.31.183,AGX,2024-07-05 22:59:15.086253,0.9125556064393335,1.0,0.6774443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:15.299676,0.9145309681198052,0.75,0.29453096811980517
QR-1,192.168.31.183,AGX,2024-07-05 22:59:15.616293,0.9125556064393335,1.0,0.6974443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:15.826923,0.9145309681198052,0.8,0.29453096811980517
QR-1,192.168.31.183,AGX,2024-07-05 22:59:16.141824,0.9125556064393335,1.0,0.7174443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:16.368125,0.9145309681198052,0.8333333333333334,0.30119763478647177
QR-1,192.168.31.183,AGX,2024-07-05 22:59:16.683387,0.9125556064393335,1.0,0.7374443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:16.896087,0.9145309681198052,0.8571428571428571,0.30738811097694807
QR-1,192.168.31.183,AGX,2024-07-05 22:59:17.224716,0.9125556064393335,1.0,0.7674443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:17.434764,0.9145309681198052,0.875,0.3295309681198052
QR-1,192.168.31.183,AGX,2024-07-05 22:59:17.769121,0.9125556064393335,1.0,0.7774443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:17.961207,0.9145309681198052,0.8888888888888888,0.35564207923091634
QR-1,192.168.31.183,AGX,2024-07-05 22:59:18.297682,0.9125556064393335,1.0,0.8074443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:18.493667,0.9145309681198052,0.9,0.37453096811980513
QR-1,192.168.31.183,AGX,2024-07-05 22:59:18.829146,0.9125556064393335,1.0,0.8174443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:19.017407,0.9145309681198052,0.9090909090909091,0.4054400590288961
QR-1,192.168.31.183,AGX,2024-07-05 22:59:19.354560,0.9125556064393335,1.0,0.8374443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:19.562294,0.9145309681198052,0.9166666666666666,0.44213569854686147
QR-1,192.168.31.183,AGX,2024-07-05 22:59:19.883862,0.9125556064393335,1.0,0.8674443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:20.093711,0.9145309681198052,0.9230769230769231,0.48854595495711794
QR-1,192.168.31.183,AGX,2024-07-05 22:59:20.415441,0.9125556064393335,1.0,0.8774443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:20.617490,0.9145309681198052,0.9285714285714286,0.5340404604516235
QR-1,192.168.31.183,AGX,2024-07-05 22:59:20.939928,0.9125556064393335,1.0,0.8974443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:21.163999,0.9145309681198052,0.9333333333333333,0.5688023652135282
QR-1,192.168.31.183,AGX,2024-07-05 22:59:21.487721,0.9125556064393335,1.0,0.9174443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:21.700550,0.9145309681198052,0.9375,0.6129690318801948
QR-1,192.168.31.183,AGX,2024-07-05 22:59:22.010915,0.9125556064393335,1.0,0.9374443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:22.224090,0.9145309681198052,0.9411764705882353,0.6566455024684301
QR-1,192.168.31.183,AGX,2024-07-05 22:59:22.546312,0.9125556064393335,1.0,0.9674443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:22.796801,0.9145309681198052,0.9444444444444444,0.6999134763246393
QR-1,192.168.31.183,AGX,2024-07-05 22:59:23.074434,0.9125556064393335,1.0,0.9774443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:23.388777,0.9145309681198052,0.9473684210526315,0.7428374529328263
QR-1,192.168.31.183,AGX,2024-07-05 22:59:23.603126,0.9125556064393335,1.0,1.0074443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:23.920727,0.9145309681198052,0.95,0.7854690318801948
QR-1,192.168.31.183,AGX,2024-07-05 22:59:24.125730,0.9125556064393335,1.0,1.0274443935606665
CV-2,192.168.31.183,AGX,2024-07-05 22:59:24.443433,0.9145309681198052,0.9523809523809523,0.8278499842611472
QR-1,192.168.31.183,AGX,2024-07-05 22:59:24.645575,0.9125556064393335,1.0,1.0374443935606663
CV-2,192.168.31.183,AGX,2024-07-05 22:59:24.971308,0.9145309681198052,0.9545454545454546,0.8700144864256494
QR-1,192.168.31.183,AGX,2024-07-05 22:59:25.170671,0.9125556064393335,1.0,1.0674443935606666
CV-2,192.168.31.183,AGX,2024-07-05 22:59:25.508108,0.9145309681198052,0.9565217391304348,0.9019907710106296
QR-1,192.168.31.183,AGX,2024-07-05 22:59:25.705510,0.9125556064393335,1.0,1.0774443935606663
CV-2,192.168.31.183,AGX,2024-07-05 22:59:26.037419,0.9145309681198052,0.9583333333333334,0.9438023652135282
QR-1,192.168.31.183,AGX,2024-07-05 22:59:26.233698,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:26.557725,0.9145309681198052,0.96,0.9854690318801949
QR-1,192.168.31.183,AGX,2024-07-05 22:59:26.811872,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:27.088071,0.9145309681198052,0.9615384615384616,1.0270074934186564
QR-1,192.168.31.183,AGX,2024-07-05 22:59:27.344636,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:27.611685,0.9145309681198052,0.9629629629629629,1.0584319948431578
QR-1,192.168.31.183,AGX,2024-07-05 22:59:27.871125,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:28.183414,0.9145309681198052,0.9642857142857143,1.0597547461659091
QR-1,192.168.31.183,AGX,2024-07-05 22:59:28.506389,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:28.712622,0.9145309681198052,0.9655172413793104,1.0609862732595052
QR-1,192.168.31.183,AGX,2024-07-05 22:59:29.038074,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:29.277280,0.9145309681198052,0.9666666666666667,1.0621356985468615
QR-1,192.168.31.183,AGX,2024-07-05 22:59:29.560767,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:29.805477,0.9145309681198052,0.967741935483871,1.0632109673640657
QR-1,192.168.31.183,AGX,2024-07-05 22:59:30.085695,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:30.338470,0.9145309681198052,0.96875,1.0642190318801947
QR-1,192.168.31.183,AGX,2024-07-05 22:59:30.612049,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:30.860041,0.9145309681198052,0.9696969696969697,1.0651660015771645
QR-1,192.168.31.183,AGX,2024-07-05 22:59:31.134227,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:31.396457,0.9145309681198052,0.9705882352941176,1.0660572671743125
QR-1,192.168.31.183,AGX,2024-07-05 22:59:31.669075,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:31.919544,0.9145309681198052,0.9714285714285714,1.0668976033087663
QR-1,192.168.31.183,AGX,2024-07-05 22:59:32.201565,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:32.442468,0.9145309681198052,0.9722222222222222,1.067691254102417
QR-1,192.168.31.183,AGX,2024-07-05 22:59:32.722542,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:32.962463,0.9145309681198052,0.972972972972973,1.068442004853168
QR-1,192.168.31.183,AGX,2024-07-05 22:59:33.249054,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:33.487569,0.9145309681198052,0.9736842105263158,1.0691532424065107
QR-1,192.168.31.183,AGX,2024-07-05 22:59:33.774265,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:34.014943,0.9145309681198052,0.9743589743589743,1.0698280062391692
QR-1,192.168.31.183,AGX,2024-07-05 22:59:34.310879,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:34.593275,0.9145309681198052,0.975,1.0704690318801948
QR-1,192.168.31.183,AGX,2024-07-05 22:59:34.834198,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:35.157816,0.9145309681198052,0.975609756097561,1.0710787879777557
QR-1,192.168.31.183,AGX,2024-07-05 22:59:35.467745,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:35.685559,0.9145309681198052,0.9761904761904762,1.071659508070671
QR-1,192.168.31.183,AGX,2024-07-05 22:59:36.012802,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:36.224552,0.9145309681198052,0.9767441860465116,1.0722132179267063
QR-1,192.168.31.183,AGX,2024-07-05 22:59:36.549272,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:36.762127,0.9145309681198052,0.9772727272727273,1.0727417591529222
QR-1,192.168.31.183,AGX,2024-07-05 22:59:37.074191,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:37.311364,0.9145309681198052,0.9777777777777777,1.0732468096579726
QR-1,192.168.31.183,AGX,2024-07-05 22:59:37.663135,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:37.848926,0.9145309681198052,0.9782608695652174,1.0737299014454122
QR-1,192.168.31.183,AGX,2024-07-05 22:59:38.196727,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:38.382383,0.9145309681198052,0.9787234042553191,1.074192436135514
QR-1,192.168.31.183,AGX,2024-07-05 22:59:38.779877,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:38.905666,0.9145309681198052,0.9791666666666666,1.0746356985468615
QR-1,192.168.31.183,AGX,2024-07-05 22:59:39.352939,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:39.430236,0.9145309681198052,0.9795918367346939,1.0750608686148888
QR-1,192.168.31.183,AGX,2024-07-05 22:59:39.881660,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:39.956053,0.9145309681198052,0.98,1.0754690318801947
QR-1,192.168.31.183,AGX,2024-07-05 22:59:40.408765,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:40.478503,0.9145309681198052,0.9803921568627451,1.07586118874294
QR-1,192.168.31.183,AGX,2024-07-05 22:59:40.931737,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:41.025545,0.9145309681198052,0.9807692307692307,1.0762382626494256
QR-1,192.168.31.183,AGX,2024-07-05 22:59:41.479357,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:41.549429,0.9145309681198052,0.9811320754716981,1.076601107351893
QR-1,192.168.31.183,AGX,2024-07-05 22:59:42.007618,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:42.072407,0.9145309681198052,0.9814814814814815,1.0769505133616764
QR-1,192.168.31.183,AGX,2024-07-05 22:59:42.533824,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:42.626699,0.9145309681198052,0.9818181818181818,1.0772872136983767
QR-1,192.168.31.183,AGX,2024-07-05 22:59:43.058861,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:43.151691,0.9145309681198052,0.9821428571428571,1.077611889023052
QR-1,192.168.31.183,AGX,2024-07-05 22:59:43.589386,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:43.677046,0.9145309681198052,0.9824561403508771,1.0779251722310719
QR-1,192.168.31.183,AGX,2024-07-05 22:59:44.115129,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:44.203714,0.9145309681198052,0.9827586206896551,1.07822765256985
QR-1,192.168.31.183,AGX,2024-07-05 22:59:44.637998,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:44.729407,0.9145309681198052,0.9830508474576272,1.078519879337822
QR-1,192.168.31.183,AGX,2024-07-05 22:59:45.194974,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:45.250604,0.9145309681198052,0.9833333333333333,1.0788023652135281
QR-1,192.168.31.183,AGX,2024-07-05 22:59:45.720345,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:45.776805,0.9145309681198052,0.9836065573770492,1.0790755892572441
QR-1,192.168.31.183,AGX,2024-07-05 22:59:46.244982,0.9125556064393335,1.0,1.0974443935606664
CV-2,192.168.31.183,AGX,2024-07-05 22:59:46.302645,0.9145309681198052,0.9838709677419355,1.0793399996221302
QR-1,192.168.31.183,AGX,2024-07-05 22:59:46.774978,0.9125556064393335,1.0,1.0974443935606664
