service,device_type,timestamp,pixel,fps,pv,surprise
CV,NX,2024-07-30 18:26:17.143244,720,15,0.7281680660360647,1539.2877267536135
CV,NX,2024-07-30 18:26:17.143317,720,15,0.7261790846378258,709.9421397113601
CV,NX,2024-07-30 18:26:17.143348,480,5,0.728723706305313,864.2842367085752
CV,NX,2024-07-30 18:26:17.143371,480,5,0.7965427797289848,44.43614444042964
CV,NX,2024-07-30 18:26:17.143392,1080,5,0.8335305200794842,455.94076120215004
CV,NX,2024-07-30 18:26:17.143412,1080,5,0.7563371617946318,348.5734954656094
CV,NX,2024-07-30 18:26:17.143432,480,25,0.6678774406201712,368.29527009428324
CV,NX,2024-07-30 18:26:17.143452,480,25,0.5843927605426498,263.498627471561
CV,NX,2024-07-30 18:26:17.143471,1080,25,0.5194602315934664,277.5129754411631
CV,NX,2024-07-30 18:26:17.143490,1080,25,0.5462179121378236,238.21636980903043
CV,NX,2024-07-30 18:26:17.143510,480,10,0.577369819115193,236.84327457916677
CV,NX,2024-07-30 18:26:17.143529,480,10,0.5967556675222604,157.2927122287644
CV,NX,2024-07-30 18:26:17.143548,480,5,0.5508513854051634,155.0661504075057
CV,NX,2024-07-30 18:26:17.143567,480,5,0.5472191435905088,159.4823580479839
CV,NX,2024-07-30 18:26:17.143586,480,5,0.5507378673511416,158.52948148507085
CV,NX,2024-07-30 18:26:17.143605,480,5,0.5788167506416952,146.49026134128843
CV,NX,2024-07-30 18:26:17.143624,480,5,0.6035922358980661,146.49026134128843
CV,NX,2024-07-30 18:26:17.143645,480,5,0.5867260005703958,161.38811117380996
CV,NX,2024-07-30 18:26:17.143664,480,5,0.5926877900140591,153.4897040113721
CV,NX,2024-07-30 18:26:17.143683,480,5,0.6074978449578007,145.95115906340556
CV,NX,2024-07-30 18:26:17.143703,480,5,0.6261884237693339,154.4891307560058
CV,NX,2024-07-30 18:26:17.143722,480,5,0.6381293540020411,145.95115906340556
CV,NX,2024-07-30 18:26:17.143741,480,5,0.6538628603497784,154.4891307560058
CV,NX,2024-07-30 18:26:17.143759,480,5,0.6682852411685376,142.44689089635781
CV,NX,2024-07-30 18:26:17.143778,480,5,0.681553831521796,127.725173819593
CV,NX,2024-07-30 18:26:17.143797,480,5,0.6938017610786501,142.44689089635781
CV,NX,2024-07-30 18:26:17.143816,480,5,0.7014387328905519,144.42829550928346
CV,NX,2024-07-30 18:26:17.143835,480,5,0.700196873382556,141.39049927671053
CV,NX,2024-07-30 18:26:17.143854,480,5,0.7036383605072956,146.4097001222091
CV,NX,2024-07-30 18:26:17.143873,480,5,0.7098133781200153,135.76919068971694
CV,NX,2024-07-30 18:26:17.143891,480,5,0.7094968175354986,147.25642778952226
CV,NX,2024-07-30 18:26:17.143910,480,5,0.7029500419875143,150.4745608030426
CV,NX,2024-07-30 18:26:17.143929,480,5,0.6917495356646604,142.11708165742442
CV,NX,2024-07-30 18:26:17.143949,480,5,0.6831686669686409,149.2278831522317
CV,NX,2024-07-30 18:26:17.143967,480,5,0.6922209907695368,147.24894996760924
CV,NX,2024-07-30 18:26:17.143986,480,5,0.7007704076926052,132.59102407680163
CV,NX,2024-07-30 18:26:17.144005,480,5,0.7061549912684807,141.514913275612
CV,NX,2024-07-30 18:26:17.144023,480,5,0.7080398014397781,137.0720940822699
CV,NX,2024-07-30 18:26:17.144042,480,5,0.7155259603772196,139.27437827287787
CV,NX,2024-07-30 18:26:17.144061,480,5,0.7143044780344558,139.31262908500403
CV,NX,2024-07-30 18:26:17.144080,480,5,0.7188336371067862,141.514913275612
CV,NX,2024-07-30 18:26:17.144099,480,5,0.7255280743185294,130.89289227472352
CV,NX,2024-07-30 18:26:17.144118,480,5,0.7179576539855402,156.16332996676948
CV,NX,2024-07-30 18:26:17.144137,480,5,0.7061858891222325,150.73408028022024
CV,NX,2024-07-30 18:26:17.144156,480,5,0.703826202697294,148.53141893030428
CV,NX,2024-07-30 18:26:17.144175,480,5,0.7078493045710244,139.82591167028534
CV,NX,2024-07-30 18:26:17.144194,480,5,0.7140652768141941,147.28312051356545
CV,NX,2024-07-30 18:26:17.144212,480,5,0.713077805769454,139.22485131100711
CV,NX,2024-07-30 18:26:17.144231,480,5,0.7066884627945672,152.55270575864685
CV,NX,2024-07-30 18:26:17.144250,480,5,0.7085546935386757,145.81246139115942
CV,NX,2024-07-30 18:26:17.144270,480,5,0.7142693073908586,137.37464601733848
CV,NX,2024-07-30 18:26:17.144288,480,5,0.717841051479496,145.20098757676135
CV,NX,2024-07-30 18:26:17.144306,480,5,0.7231648052251658,137.37464601733848
CV,NX,2024-07-30 18:26:17.144326,480,5,0.7282913829061812,144.58951376236325
CV,NX,2024-07-30 18:26:17.144345,480,5,0.7332315395806143,137.37464601733848
CV,NX,2024-07-30 18:26:17.144363,480,5,0.7379952620881035,137.37464601733848
CV,NX,2024-07-30 18:26:17.144382,480,5,0.7408374504725227,145.20098757676135
CV,NX,2024-07-30 18:26:17.144401,480,5,0.745305770291962,132.9100792687817
CV,NX,2024-07-30 18:26:17.144419,480,5,0.7411480453717592,149.98085264893461
CV,NX,2024-07-30 18:26:17.144438,480,5,0.7437955779488965,144.11477982172983
CV,NX,2024-07-30 18:26:17.144457,480,5,0.7479956504415376,132.39133315824185
