service,device_type,timestamp,pixel,fps,pv,surprise
LI,NX,2024-07-31 16:25:38.428056,double,15,0.0,182.8625890709647
LI,NX,2024-07-31 16:25:48.564420,single,5,0.45918367346938777,265.4809173353193
LI,NX,2024-07-31 16:25:58.716316,double,5,0.30612244897959184,197.41917010181885
LI,NX,2024-07-31 16:26:08.898700,single,25,0.22959183673469388,279.23410558808814
LI,NX,2024-07-31 16:26:19.029513,double,25,0.1836734693877551,192.15845741807215
LI,NX,2024-07-31 16:26:24.156587,single,5,0.30639455782312924,118.43965790348167
LI,NX,2024-07-31 16:26:29.283836,single,5,0.37119533527696796,144.2863782819485
LI,NX,2024-07-31 16:26:34.427611,single,5,0.43979591836734694,123.65971251639445
LI,NX,2024-07-31 16:26:39.583011,single,5,0.4975963718820861,119.29975312892915
LI,NX,2024-07-31 16:26:44.734015,single,5,0.5398367346938775,123.4461703720661
LI,NX,2024-07-31 16:26:49.870388,single,5,0.5780333951762523,118.86177411636871
LI,NX,2024-07-31 16:26:54.983648,single,5,0.6098639455782312,118.66182028733971
LI,NX,2024-07-31 16:27:00.101996,single,5,0.6366692830978545,116.95945634389551
LI,NX,2024-07-31 16:27:05.225523,single,5,0.6597643343051506,118.4141269985321
LI,NX,2024-07-31 16:27:10.348402,single,5,0.6768911564625849,121.85443426887355
LI,NX,2024-07-31 16:27:15.492897,single,5,0.6945854591836734,118.34745103421895
LI,NX,2024-07-31 16:27:20.610917,single,5,0.7101980792316925,118.28255575614023
LI,NX,2024-07-31 16:27:25.730803,single,5,0.7240759637188208,118.22928540349314
LI,NX,2024-07-31 16:27:30.836922,single,5,0.7364930182599355,118.1851846122093
LI,NX,2024-07-31 16:27:35.949034,single,5,0.7476683673469389,118.1482426139807
LI,NX,2024-07-31 16:27:41.067629,single,5,0.7577793974732752,118.11697514512765
LI,NX,2024-07-31 16:27:46.214537,single,5,0.7669712430426717,118.09026660762504
LI,NX,2024-07-31 16:27:51.345561,single,5,0.7753637976929904,118.06726468753939
LI,NX,2024-07-31 16:27:56.478632,single,5,0.7830569727891156,118.04730870373425
LI,NX,2024-07-31 16:28:01.624421,single,5,0.790134693877551,118.0298798340718
LI,NX,2024-07-31 16:28:06.764954,single,5,0.7966679748822606,118.01456587137264
LI,NX,2024-07-31 16:28:11.897325,single,5,0.8027173091458806,118.00103583587546
LI,NX,2024-07-31 16:28:17.033866,single,5,0.8083345481049563,117.98902140248029
LI,NX,2024-07-31 16:28:22.155307,single,5,0.8135643912737509,117.97830312142848
LI,NX,2024-07-31 16:28:27.292594,single,5,0.8184455782312926,117.9687000636714
LI,NX,2024-07-31 16:28:32.427930,single,5,0.823011849901251,117.96006194811481
LI,NX,2024-07-31 16:28:37.571893,single,5,0.8272927295918366,117.9522630911046
LI,NX,2024-07-31 16:28:42.714449,single,5,0.8313141620284477,117.94519770999165
LI,NX,2024-07-31 16:28:47.851283,single,5,0.8350990396158463,117.93877624410241
LI,NX,2024-07-31 16:28:52.988444,single,5,0.838667638483965,117.93292244803382
LI,NX,2024-07-31 16:28:58.110803,single,5,0.8420379818594105,117.92757107684358
LI,NX,2024-07-31 16:29:03.229635,single,5,0.8452261445118588,117.9226660289025
LI,NX,2024-07-31 16:29:08.359257,single,5,0.8482465091299678,117.91815884556402
LI,NX,2024-07-31 16:29:13.499370,single,5,0.8511119832548405,117.9140074911935
LI,NX,2024-07-31 16:29:18.650697,single,5,0.8538341836734693,117.91017535509337
LI,NX,2024-07-31 16:29:23.799451,single,5,0.856423593827775,117.9066304302567
LI,NX,2024-07-31 16:29:28.950332,single,5,0.8588896987366375,117.9033446339472
LI,NX,2024-07-31 16:29:34.096119,single,5,0.8612411010915995,117.90029324272605
LI,NX,2024-07-31 16:29:39.206186,single,5,0.8634856215213358,117.89745442036354
LI,NX,2024-07-31 16:29:44.330984,single,5,0.8656303854875284,117.89480882154814
LI,NX,2024-07-31 16:29:49.469963,single,5,0.8676818988464952,117.89233925776854
LI,NX,2024-07-31 16:29:54.609360,single,5,0.8696461137646548,117.8900304144442
LI,NX,2024-07-31 16:29:59.748463,single,5,0.8715284863945579,117.88786861049648
LI,NX,2024-07-31 16:30:04.893242,single,5,0.8725177009579344,123.81450452615476
LI,NX,2024-07-31 16:30:10.026740,single,5,0.8742673469387756,117.8925884130876
LI,NX,2024-07-31 16:30:15.157927,single,5,0.8759483793517409,117.8904731335918
LI,NX,2024-07-31 16:30:20.281157,single,5,0.8775647566718997,117.88847384036698
LI,NX,2024-07-31 16:30:25.426683,single,5,0.8791201386214865,117.88658903561372
