service,device_type,timestamp,pixel,fps,pv,surprise
LI,NX,2024-07-30 19:41:48.158876,double,15,0.0,502.84417809255365
LI,NX,2024-07-30 19:41:48.158945,double,15,0.4966442953020134,536.5925168299318
LI,NX,2024-07-30 19:41:48.159012,single,5,0.6622073079791201,300.7371606226905
LI,NX,2024-07-30 19:41:48.159039,single,5,0.5942582207103675,605.2663086081352
LI,NX,2024-07-30 19:41:48.159061,double,5,0.523351782047746,435.55296164685035
LI,NX,2024-07-30 19:41:48.159082,double,5,0.43612648503978835,121.65789718395676
LI,NX,2024-07-30 19:41:48.159103,single,25,0.3738227014626757,126.29016020171684
LI,NX,2024-07-30 19:41:48.159122,single,25,0.3270948637798412,85.29051454724896
LI,NX,2024-07-30 19:41:48.159141,double,25,0.2907509900265255,79.88391293356352
LI,NX,2024-07-30 19:41:48.159161,double,25,0.2672314465794285,122.16589094772017
LI,NX,2024-07-30 19:41:48.159181,single,10,0.24293767870857136,122.16589094772017
LI,NX,2024-07-30 19:41:48.159201,single,10,0.2976928721495237,75.61969735931143
LI,NX,2024-07-30 19:41:48.159219,single,5,0.3517164973687912,78.62597009045098
LI,NX,2024-07-30 19:41:48.159238,single,5,0.39802246184244894,74.54516211620725
LI,NX,2024-07-30 19:41:48.159257,single,5,0.438154297719619,74.54516211620725
LI,NX,2024-07-30 19:41:48.159277,single,5,0.47326965411214283,74.54516211620725
LI,NX,2024-07-30 19:41:48.159296,single,5,0.5042537921055462,78.62597009045098
LI,NX,2024-07-30 19:41:48.159315,single,5,0.526239692544127,67.65836652895398
LI,NX,2024-07-30 19:41:48.159334,single,5,0.5511744455681203,65.06955114911534
LI,NX,2024-07-30 19:41:48.159354,single,5,0.5736157232897143,65.06955114911534
LI,NX,2024-07-30 19:41:48.159373,single,5,0.5939197364663945,68.20279802664989
LI,NX,2024-07-30 19:41:48.159392,single,5,0.6078324757179221,67.65836652895398
LI,NX,2024-07-30 19:41:48.159411,single,5,0.6205354115562733,67.65836652895398
LI,NX,2024-07-30 19:41:48.159430,single,5,0.6363464360747619,65.06955114911534
LI,NX,2024-07-30 19:41:48.159449,single,5,0.6468925786317715,67.65836652895398
LI,NX,2024-07-30 19:41:48.159467,single,5,0.6569771298032768,68.48704387526145
LI,NX,2024-07-30 19:41:48.159486,single,5,0.6659779768475999,64.75634981209475
LI,NX,2024-07-30 19:41:48.159505,single,5,0.6779073348173285,60.850439207559276
LI,NX,2024-07-30 19:41:48.159524,single,5,0.685565702582248,64.75634981209475
LI,NX,2024-07-30 19:41:48.159543,single,5,0.6960468458295065,63.56177489093821
LI,NX,2024-07-30 19:41:48.159562,single,5,0.7026259798350062,64.75634981209475
LI,NX,2024-07-30 19:41:48.159581,single,5,0.7087939179651623,64.75634981209475
LI,NX,2024-07-30 19:41:48.159599,single,5,0.7145880416631877,64.39539348535249
