LI,AGX,2024-07-31 02:12:15.488677,double,15,0.0,2068.076809484293
LI,AGX,2024-07-31 02:12:15.488744,double,15,0.49899396378269617,1531.5694851731573
LI,AGX,2024-07-31 02:12:15.488767,single,5,0.6653266318122927,1536.0141856010305
LI,AGX,2024-07-31 02:12:15.488786,single,5,0.747488949762834,1138.4428921762546
LI,AGX,2024-07-31 02:12:15.488801,double,5,0.7959790873756596,1142.4232223889712
LI,AGX,2024-07-31 02:12:15.488815,double,5,0.663315906146383,131.72335960197023
LI,AGX,2024-07-31 02:12:15.488829,single,25,0.568556490982614,142.15689600974372
LI,AGX,2024-07-31 02:12:15.488843,single,25,0.49748692960978724,104.7926753517384
LI,AGX,2024-07-31 02:12:15.488856,double,20,0.44221060409758867,104.7926753517384
LI,AGX,2024-07-31 02:12:15.488871,double,20,0.3979895436878298,80.70506213646368
LI,AGX,2024-07-31 02:12:15.488897,double,15,0.3618086760798453,82.08662929768118
LI,AGX,2024-07-31 02:12:15.488914,double,15,0.3316579530731915,82.08662929768118
LI,AGX,2024-07-31 02:12:15.488928,double,15,0.3753765720675614,69.09602275164539
LI,AGX,2024-07-31 02:12:15.488942,single,5,0.4199925312055927,69.0987019215035
LI,AGX,2024-07-31 02:12:15.488955,single,5,0.45865969579188653,72.63486387627687
LI,AGX,2024-07-31 02:12:15.488969,single,5,0.48624346480489355,78.5836032321335
LI,AGX,2024-07-31 02:12:15.488983,double,5,0.5105820845222527,79.39453344834982
LI,AGX,2024-07-31 02:12:15.488997,double,5,0.4822164131599054,101.54566564398039
LI,AGX,2024-07-31 02:12:15.489012,double,25,0.45683660194096304,76.57571069832825
LI,AGX,2024-07-31 02:12:15.489026,double,25,0.47899477184391487,76.54015859092279
LI,AGX,2024-07-31 02:12:15.489040,double,5,0.4990426398513475,78.9621907278064
LI,AGX,2024-07-31 02:12:15.489054,double,5,0.517267974403559,70.11146415400911
LI,AGX,2024-07-31 02:12:15.489068,double,5,0.5382563233425347,70.72988819621423
LI,AGX,2024-07-31 02:12:15.489082,double,5,0.5158289765365958,135.28962154555785
LI,AGX,2024-07-31 02:12:15.489095,single,20,0.4951958174751319,89.64974235307004
LI,AGX,2024-07-31 02:12:15.489109,single,20,0.5107652091107038,67.85564897885092
LI,AGX,2024-07-31 02:12:15.489123,double,5,0.5251813124769741,70.6552420895342
LI,AGX,2024-07-31 02:12:15.489137,double,5,0.5064248370313679,125.20539110454442
LI,AGX,2024-07-31 02:12:15.489151,single,25,0.5199963943751138,69.14731402132247
LI,AGX,2024-07-31 02:12:15.489165,double,5,0.5326631812292767,71.36129089148929
LI,AGX,2024-07-31 02:12:15.489178,double,5,0.5445127560283323,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489192,double,5,0.5556217324024468,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489205,double,5,0.5660574374811606,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489219,double,5,0.5788204540258323,67.55501113892535
LI,AGX,2024-07-31 02:12:15.489232,double,5,0.587997012482237,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489246,double,5,0.5966637621355082,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489261,double,5,0.6048620388345485,67.05633520819651
LI,AGX,2024-07-31 02:12:15.489274,double,5,0.6123364296254522,62.26933984267808
LI,AGX,2024-07-31 02:12:15.489294,double,5,0.6199455188425151,68.17366226243723
LI,AGX,2024-07-31 02:12:15.489309,double,5,0.6269468808714523,64.61649175181572
LI,AGX,2024-07-31 02:12:15.489323,double,5,0.6336067130453193,64.61649175181572
LI,AGX,2024-07-31 02:12:15.489338,double,5,0.6399494103537641,64.61649175181572
LI,AGX,2024-07-31 02:12:15.489351,double,5,0.6459970984850719,64.61649175181572
LI,AGX,2024-07-31 02:12:15.489364,double,5,0.6517698917013202,64.61649175181572
LI,AGX,2024-07-31 02:12:15.489377,double,5,0.6550638941079575,68.46200543649141
LI,AGX,2024-07-31 02:12:15.489390,double,5,0.6603885920621323,64.45614175118209
LI,AGX,2024-07-31 02:12:15.489404,double,5,0.6654867071246401,64.45614175118209
LI,AGX,2024-07-31 02:12:15.489417,double,5,0.6682890673928771,67.83080173902897
LI,AGX,2024-07-31 02:12:15.489431,double,5,0.6709770456093489,67.6653596241346
LI,AGX,2024-07-31 02:12:15.489445,double,5,0.6755575046971619,64.69815957097606
LI,AGX,2024-07-31 02:12:15.489458,double,5,0.679958337938394,64.2581210480416
LI,AGX,2024-07-31 02:12:15.489472,double,5,0.6841899083626556,64.2581210480416
LI,AGX,2024-07-31 02:12:15.489487,double,5,0.6882617968841149,64.2581210480416
LI,AGX,2024-07-31 02:12:15.489500,double,5,0.6903310228677424,67.81467679941159
LI,AGX,2024-07-31 02:12:15.489513,double,5,0.692325004270147,67.63212517070073
LI,AGX,2024-07-31 02:12:15.489526,double,5,0.6942477720510374,67.58893747567012
LI,AGX,2024-07-31 02:12:15.489540,double,5,0.6978574602606683,64.71719395636194
LI,AGX,2024-07-31 02:12:15.489553,double,5,0.7013426764630706,64.71719395636194
LI,AGX,2024-07-31 02:12:15.489566,double,5,0.7048638329482881,66.9583951129824
LI,AGX,2024-07-31 02:12:15.489579,double,5,0.7079309172139647,61.2150952769965
LI,AGX,2024-07-31 02:12:15.489592,double,5,0.7110795907022603,64.10191687664204
LI,AGX,2024-07-31 02:12:15.489606,double,5,0.7142733216440127,66.73748007995003
LI,AGX,2024-07-31 02:12:15.489619,double,5,0.7172213641575998,64.06902891723425
