service,device_type,timestamp,pixel,fps,pv,surprise
QR,AGX,2024-07-31 00:32:07.894959,480,25,0.9330820110549055,208.5529143477955
QR,AGX,2024-07-31 00:32:07.894967,480,25,0.9340346926218395,208.5529143477955
QR,AGX,2024-07-31 00:32:07.894974,480,25,0.9355005883413542,199.77249738767
QR,AGX,2024-07-31 00:32:07.894982,480,25,0.9363592712034986,208.5529143477955
QR,AGX,2024-07-31 00:32:07.894989,480,25,0.9371814143693817,208.55239573151826
QR,AGX,2024-07-31 00:32:07.894997,480,25,0.9384901349033529,199.78980566892903
QR,AGX,2024-07-31 00:32:07.895004,480,25,0.9397454382726722,201.20715901233524
QR,AGX,2024-07-31 00:32:07.895012,480,25,0.9409505295072188,201.20715901233524
QR,AGX,2024-07-31 00:32:07.895020,480,25,0.9421083622619792,201.20715901233524
QR,AGX,2024-07-31 00:32:07.895027,480,25,0.9427285663407675,207.13504238811203
QR,AGX,2024-07-31 00:32:07.895035,480,25,0.94333746131547,208.55224961279194
QR,AGX,2024-07-31 00:32:07.895043,480,25,0.9443867675874058,202.6178797760038
QR,AGX,2024-07-31 00:32:07.895050,480,25,0.9453979172676348,200.2100933761248
QR,AGX,2024-07-31 00:32:07.895057,480,25,0.9463729544592842,201.56875952735422
QR,AGX,2024-07-31 00:32:07.895065,480,25,0.9468751833284196,209.83254506571154
QR,AGX,2024-07-31 00:32:07.895073,480,25,0.9473600939606882,208.74499606958616
QR,AGX,2024-07-31 00:32:07.895080,480,25,0.947817702103032,207.18487771872947
QR,AGX,2024-07-31 00:32:07.895088,480,25,0.9482809030029408,209.93900806728823
QR,AGX,2024-07-31 00:32:07.895095,480,25,0.9487189209864991,208.55497751648807
QR,AGX,2024-07-31 00:32:07.895103,480,25,0.9491428093576847,208.55276062018459
QR,AGX,2024-07-31 00:32:07.895110,480,25,0.9495532409551818,208.55221757002292
QR,AGX,2024-07-31 00:32:07.895118,480,25,0.950341471565257,201.1979486694536
QR,AGX,2024-07-31 00:32:07.895125,480,25,0.9511054489257914,201.1979486694536
QR,AGX,2024-07-31 00:32:07.895133,480,25,0.951467487578431,208.55221757002292
QR,AGX,2024-07-31 00:32:07.895142,480,25,0.95180915156023,207.13509448518874
QR,AGX,2024-07-31 00:32:07.895151,480,25,0.9521501934490502,208.55221757002292
QR,AGX,2024-07-31 00:32:07.895158,480,25,0.9524813500657305,208.55208310798687
QR,AGX,2024-07-31 00:32:07.895166,480,25,0.9528117558661852,209.935782694286
QR,AGX,2024-07-31 00:32:07.895175,480,25,0.953124266346943,208.55228686866315
QR,AGX,2024-07-31 00:32:07.895184,480,25,0.9534191928471104,207.13469995286295
QR,AGX,2024-07-31 00:32:07.895191,480,25,0.9537060391691907,207.13469995286295
QR,AGX,2024-07-31 00:32:07.895199,480,25,0.954331633234472,201.2090375396147
QR,AGX,2024-07-31 00:32:07.895207,480,25,0.9545986644494654,207.13469995286295
QR,AGX,2024-07-31 00:32:07.895225,480,25,0.9542653311161318,208.55210025945115
QR,AGX,2024-07-31 00:32:07.895233,480,25,0.954024338390415,209.93589208996272
QR,AGX,2024-07-31 00:32:07.895242,480,25,0.9536910050570816,208.55224514947403
QR,AGX,2024-07-31 00:32:07.895250,480,25,0.9533491247152013,207.13465492859353
QR,AGX,2024-07-31 00:32:07.895257,480,25,0.9532330351021668,208.5520898906031
QR,AGX,2024-07-31 00:32:07.895265,480,25,0.9541118229809546,208.5520512839704
QR,AGX,2024-07-31 00:32:07.895273,480,25,0.9666817154540729,208.55204165770232
QR,AGX,2024-07-31 00:32:07.895281,480,25,0.9800150487874062,201.22129206368672
QR,AGX,2024-07-31 00:32:07.895289,480,25,0.9817726245449822,215.8827912517179
QR,AGX,2024-07-31 00:32:07.895296,480,25,0.9814392912116486,208.7469624762058
QR,AGX,2024-07-31 00:32:07.895304,480,25,0.9810974108697684,207.17654236171262
QR,AGX,2024-07-31 00:32:07.895312,480,25,0.980764077536435,208.60717859865696
QR,AGX,2024-07-31 00:32:07.895319,480,25,0.9811059578783154,201.481282858937
QR,AGX,2024-07-31 00:32:07.895327,480,25,0.9811059578783154,201.481282858937
QR,AGX,2024-07-31 00:32:07.895335,480,25,0.9814478382201958,201.481282858937
QR,AGX,2024-07-31 00:32:07.895343,480,25,0.9815906953630529,208.56682343715755
QR,AGX,2024-07-31 00:32:07.895351,480,25,0.9817511891902133,208.55587614619472
QR,AGX,2024-07-31 00:32:07.895359,480,25,0.9826214300604543,207.1336191377105
QR,AGX,2024-07-31 00:32:07.895367,480,25,0.9822880967271209,208.55301675845266
QR,AGX,2024-07-31 00:32:07.895375,480,25,0.9819547633937876,208.55228547124028
QR,AGX,2024-07-31 00:32:07.895383,480,25,0.9819547633937876,201.24091409551374
QR,AGX,2024-07-31 00:32:07.895390,480,25,0.9822880967271209,201.24091409551374
QR,AGX,2024-07-31 00:32:07.895398,480,25,0.9826132999791537,201.24091409551374
QR,AGX,2024-07-31 00:32:07.895405,480,25,0.982955180321034,201.24091409551374
QR,AGX,2024-07-31 00:32:07.895413,480,25,0.9829466333124871,207.13390329772784
QR,AGX,2024-07-31 00:32:07.895420,480,25,0.9829466333124869,208.55232209957296
QR,AGX,2024-07-31 00:32:07.895427,480,25,0.9826214300604544,209.93657520304447
QR,AGX,2024-07-31 00:32:07.895435,480,25,0.9826214300604541,208.55210468826184
QR,AGX,2024-07-31 00:32:07.895443,480,25,0.9826214300604543,208.5520549686607
QR,AGX,2024-07-31 00:32:07.895490,480,25,0.9822962268084219,209.93597651672337
QR,AGX,2024-07-31 00:32:07.895501,480,25,0.9819543464665416,207.1350980351417
QR,AGX,2024-07-31 00:32:07.895509,480,25,0.982287679799875,199.78072834550176
QR,AGX,2024-07-31 00:32:07.895517,480,25,0.982287679799875,208.55221862666514
QR,AGX,2024-07-31 00:32:07.895524,480,25,0.9819543464665416,208.55208330224534
QR,AGX,2024-07-31 00:32:07.895532,480,25,0.9819628934750885,208.55208330224534
QR,AGX,2024-07-31 00:32:07.895540,480,25,0.9822962268084219,201.2113809043035
QR,AGX,2024-07-31 00:32:07.895548,480,25,0.9822962268084219,208.55208330224534
QR,AGX,2024-07-31 00:32:07.895555,480,25,0.9819628934750885,208.55204964132275
QR,AGX,2024-07-31 00:32:07.895563,480,25,0.9816210131332082,207.13442157956524
QR,AGX,2024-07-31 00:32:07.895570,480,25,0.9816210131332082,208.55204964132275
QR,AGX,2024-07-31 00:32:07.895578,480,25,0.9816128830519074,208.55204124719506
QR,AGX,2024-07-31 00:32:07.895585,480,25,0.9816047529706063,208.55204124719506
QR,AGX,2024-07-31 00:32:07.895592,480,25,0.9816047529706063,208.55204124719506
QR,AGX,2024-07-31 00:32:07.895600,480,25,0.9816047529706063,208.55204124719506
QR,AGX,2024-07-31 00:32:07.895607,480,25,0.9816047529706063,201.2232232535984
QR,AGX,2024-07-31 00:32:07.895615,480,25,0.9815962059620595,207.13428420185272
QR,AGX,2024-07-31 00:32:07.895630,480,25,0.9812628726287262,215.88085504898265
QR,AGX,2024-07-31 00:32:07.895639,480,25,0.9809295392953931,208.74728824451205
QR,AGX,2024-07-31 00:32:07.895646,480,25,0.9809295392953928,203.1358485120253
QR,AGX,2024-07-31 00:32:07.895655,480,25,0.9805962059620594,208.6072756825676
QR,AGX,2024-07-31 00:32:07.895662,480,25,0.9799295392953928,215.6521755893961
QR,AGX,2024-07-31 00:32:07.895670,480,25,0.9799380863039397,208.7926174675498
QR,AGX,2024-07-31 00:32:07.895677,480,25,0.9799295392953931,207.18862123438223
QR,AGX,2024-07-31 00:32:07.895684,480,25,0.9795962059620597,208.6208924846852
QR,AGX,2024-07-31 00:32:07.895691,480,25,0.979271002710027,209.96190135406303
QR,AGX,2024-07-31 00:32:07.895699,480,25,0.9792710027100268,201.34420597235948
QR,AGX,2024-07-31 00:32:07.895707,480,25,0.979271002710027,208.55537663298435
QR,AGX,2024-07-31 00:32:07.895714,480,25,0.979271002710027,208.55537663298435
QR,AGX,2024-07-31 00:32:07.895722,480,25,0.979271002710027,207.13459711557752
QR,AGX,2024-07-31 00:32:07.895729,480,25,0.979262872628726,208.55537663298435
QR,AGX,2024-07-31 00:32:07.895737,480,25,0.978929539295393,215.82123832063115
QR,AGX,2024-07-31 00:32:07.895744,480,25,0.9789295392953926,208.75773506905455
QR,AGX,2024-07-31 00:32:07.895752,480,25,0.9792628726287262,203.1516575840842
QR,AGX,2024-07-31 00:32:07.895759,480,25,0.9789295392953928,208.6103950794655
QR,AGX,2024-07-31 00:32:07.895767,480,25,0.9785962059620594,208.56771507431728
QR,AGX,2024-07-31 00:32:07.895774,480,25,0.9789295392953928,199.93585602913683
QR,AGX,2024-07-31 00:32:07.895781,480,25,0.9789462163852405,209.94344962565526
QR,AGX,2024-07-31 00:32:07.895789,480,25,0.9789462163852405,208.5524419653156
QR,AGX,2024-07-31 00:32:07.895796,480,25,0.9789462163852405,208.5524419653156
QR,AGX,2024-07-31 00:32:07.895803,480,25,0.9789380863039396,208.5524419653156
QR,AGX,2024-07-31 00:32:07.895811,480,25,0.9789380863039396,208.5524419653156
QR,AGX,2024-07-31 00:32:07.895818,480,25,0.9789547633937874,209.93668860870542
QR,AGX,2024-07-31 00:32:07.895826,480,25,0.9789547633937877,207.13466411347616
QR,AGX,2024-07-31 00:32:07.895833,480,25,0.9786214300604541,208.55209193796793
QR,AGX,2024-07-31 00:32:07.895840,480,25,0.9789633104023349,201.21013825575704
QR,AGX,2024-07-31 00:32:07.895847,480,25,0.9789633104023346,208.55209193796793
QR,AGX,2024-07-31 00:32:07.895855,480,25,0.9789551803210338,208.55209193796793
QR,AGX,2024-07-31 00:32:07.895862,480,25,0.9792885136543671,202.59380552897724
QR,AGX,2024-07-31 00:32:07.895869,480,25,0.9792885136543672,207.13466411347616
QR,AGX,2024-07-31 00:32:07.895876,480,25,0.9796218469877006,199.7927104312653
QR,AGX,2024-07-31 00:32:07.895884,480,25,0.9796218469877006,208.55209193796793
QR,AGX,2024-07-31 00:32:07.895891,480,25,0.9796218469877005,208.55205179296334
QR,AGX,2024-07-31 00:32:07.895898,480,25,0.9792885136543671,208.5520417841987
QR,AGX,2024-07-31 00:32:07.895904,480,25,0.9796218469877003,208.5520417841987
QR,AGX,2024-07-31 00:32:07.895912,480,25,0.9796218469877005,208.5520392854284
QR,AGX,2024-07-31 00:32:07.895920,480,25,0.9799637273295809,201.2230678984791
QR,AGX,2024-07-31 00:32:07.895927,480,25,0.9799461834699319,205.68102251968435
QR,AGX,2024-07-31 00:32:07.895935,480,25,0.9799461834699319,202.60705841276734
QR,AGX,2024-07-31 00:32:07.895942,480,25,0.9796128501365985,208.5520392854284
QR,AGX,2024-07-31 00:32:07.895949,480,25,0.9792795168032649,208.5520386611625
QR,AGX,2024-07-31 00:32:07.895957,480,25,0.9792795168032649,208.5520386611625
QR,AGX,2024-07-31 00:32:07.895964,480,25,0.9796128501365983,201.22399152435557
QR,AGX,2024-07-31 00:32:07.895972,480,25,0.9796213971451452,208.5520386611625
QR,AGX,2024-07-31 00:32:07.895979,480,25,0.9796128501365983,207.13425280351916
QR,AGX,2024-07-31 00:32:07.895987,480,25,0.9796128501365985,208.5520385051493
QR,AGX,2024-07-31 00:32:07.895994,480,25,0.9796128501365983,201.22468425076096
QR,AGX,2024-07-31 00:32:07.896001,480,25,0.9792795168032649,208.55203846615265
QR,AGX,2024-07-31 00:32:07.896009,480,25,0.9792795168032651,201.22468425076096
QR,AGX,2024-07-31 00:32:07.896016,480,25,0.9789461834699318,208.55203846615265
QR,AGX,2024-07-31 00:32:07.896024,480,25,0.9792880638118121,201.22479970574506
QR,AGX,2024-07-31 00:32:07.896032,480,25,0.9792795168032651,207.1342440956629
QR,AGX,2024-07-31 00:32:07.896039,480,25,0.9792713867219642,208.55203845640432
QR,AGX,2024-07-31 00:32:07.896046,480,25,0.9792795168032651,209.9360737066261
QR,AGX,2024-07-31 00:32:07.896054,480,25,0.9792795168032649,208.55219256344037
QR,AGX,2024-07-31 00:32:07.896061,480,25,0.979271386721964,208.5520768270559
QR,AGX,2024-07-31 00:32:07.896069,480,25,0.9792880638118118,209.93592820141134
QR,AGX,2024-07-31 00:32:07.896077,480,25,0.9789461834699317,207.13513957702946
QR,AGX,2024-07-31 00:32:07.896084,480,25,0.9792795168032651,199.7796801979966
QR,AGX,2024-07-31 00:32:07.896092,480,25,0.9796128501365985,201.19677391394302
QR,AGX,2024-07-31 00:32:07.896100,480,25,0.9796128501365983,208.55223329297587
QR,AGX,2024-07-31 00:32:07.896107,480,25,0.9796128501365983,202.5945281993561
QR,AGX,2024-07-31 00:32:07.896114,480,25,0.9796128501365983,208.55208694460646
QR,AGX,2024-07-31 00:32:07.896121,480,25,0.9796209802178991,209.93591133876944
QR,AGX,2024-07-31 00:32:07.896128,480,25,0.9796295272264459,208.55223872264165
QR,AGX,2024-07-31 00:32:07.896136,480,25,0.9796295272264461,208.55208829281938
QR,AGX,2024-07-31 00:32:07.896144,480,25,0.9796295272264459,208.55205088483143
QR,AGX,2024-07-31 00:32:07.896151,480,25,0.9799628605597795,201.21778200156535
QR,AGX,2024-07-31 00:32:07.896158,480,25,0.9799628605597793,208.55205088483143
QR,AGX,2024-07-31 00:32:07.896167,480,25,0.9799628605597795,208.55205088483143
QR,AGX,2024-07-31 00:32:07.896175,480,25,0.9796295272264459,208.55205088483143
QR,AGX,2024-07-31 00:32:07.896182,480,25,0.9796295272264464,207.134333476917
QR,AGX,2024-07-31 00:32:07.896190,480,25,0.9799628605597793,208.55204155755803
QR,AGX,2024-07-31 00:32:07.896197,480,25,0.9799543135512326,207.134333476917
QR,AGX,2024-07-31 00:32:07.896205,480,25,0.9799543135512325,201.22134850172748
QR,AGX,2024-07-31 00:32:07.896213,480,25,0.9799543135512325,208.55204155755803
QR,AGX,2024-07-31 00:32:07.896220,480,25,0.9799543135512325,215.88094664619928
QR,AGX,2024-07-31 00:32:07.896228,480,25,0.9799543135512325,208.74727281478033
QR,AGX,2024-07-31 00:32:07.896235,480,25,0.9799543135512326,207.1766232741623
QR,AGX,2024-07-31 00:32:07.896242,480,25,0.9799624436325333,210.00415834257842
QR,AGX,2024-07-31 00:32:07.896250,480,25,0.9799543135512325,208.5641849767156
QR,AGX,2024-07-31 00:32:07.896257,480,25,0.9796209802178991,208.55518060267923
QR,AGX,2024-07-31 00:32:07.896289,480,25,0.9796209802178991,208.55283799219683
QR,AGX,2024-07-31 00:32:07.896299,480,25,0.9796209802178991,208.55283799219683
QR,AGX,2024-07-31 00:32:07.896308,480,25,0.9796295272264461,208.55283799219683
QR,AGX,2024-07-31 00:32:07.896316,480,25,0.9796119833667969,205.67883817281614
QR,AGX,2024-07-31 00:32:07.896323,480,25,0.9799453167001303,208.55283799219683
QR,AGX,2024-07-31 00:32:07.896331,480,25,0.9799534467814311,209.93699938070768
QR,AGX,2024-07-31 00:32:07.896338,480,25,0.9796201134480977,208.55206576416126
QR,AGX,2024-07-31 00:32:07.896346,480,25,0.9799534467814311,201.2143484552796
QR,AGX,2024-07-31 00:32:07.896354,480,25,0.9802867801147646,201.2143484552796
QR,AGX,2024-07-31 00:32:07.896361,480,25,0.9799534467814314,208.55206576416126
QR,AGX,2024-07-31 00:32:07.896368,480,25,0.9799367696915833,207.13453268468143
QR,AGX,2024-07-31 00:32:07.896376,480,25,0.9799367696915833,208.55206576416126
QR,AGX,2024-07-31 00:32:07.896384,480,25,0.9799367696915833,208.55204526945448
QR,AGX,2024-07-31 00:32:07.896391,480,25,0.9799282226830364,207.13438011051602
QR,AGX,2024-07-31 00:32:07.896399,480,25,0.9802615560163698,201.2196316336263
QR,AGX,2024-07-31 00:32:07.896406,480,25,0.9802534259350689,208.55204526945448
QR,AGX,2024-07-31 00:32:07.896413,480,25,0.9802619729436158,208.55204015580256
QR,AGX,2024-07-31 00:32:07.896421,480,25,0.9802534259350689,207.13427465438184
QR,AGX,2024-07-31 00:32:07.896429,480,25,0.9799200926017355,208.55203887863877
QR,AGX,2024-07-31 00:32:07.896437,480,25,0.9799200926017355,208.55203887863877
QR,AGX,2024-07-31 00:32:07.896445,480,25,0.9799115455931887,207.1342578238833
QR,AGX,2024-07-31 00:32:07.896452,480,25,0.9795782122598553,208.55203855950373
QR,AGX,2024-07-31 00:32:07.896460,480,25,0.9799200926017355,201.22425470090377
QR,AGX,2024-07-31 00:32:07.896467,480,25,0.9799200926017355,201.22425470090377
QR,AGX,2024-07-31 00:32:07.896475,480,25,0.9799115455931887,207.1342578238833
QR,AGX,2024-07-31 00:32:07.896483,480,25,0.9799115455931887,208.55203855950373
QR,AGX,2024-07-31 00:32:07.896490,480,25,0.9799196756744895,209.93606691982114
QR,AGX,2024-07-31 00:32:07.896497,480,25,0.9799196756744891,208.55219425163503
QR,AGX,2024-07-31 00:32:07.896505,480,25,0.9799196756744891,208.55207724657106
QR,AGX,2024-07-31 00:32:07.896512,480,25,0.979586342341156,208.5520481321189
QR,AGX,2024-07-31 00:32:07.896520,480,25,0.9796120162821059,209.93599887803208
QR,AGX,2024-07-31 00:32:07.896528,480,25,0.9792701359402256,207.1350796274017
QR,AGX,2024-07-31 00:32:07.896535,480,25,0.9792701359402256,208.55221224917398
QR,AGX,2024-07-31 00:32:07.896542,480,25,0.9796034692735592,202.59532590518685
QR,AGX,2024-07-31 00:32:07.896549,480,25,0.9796034692735589,208.55208171810284
QR,AGX,2024-07-31 00:32:07.896556,480,25,0.9792701359402256,208.55204924655334
QR,AGX,2024-07-31 00:32:07.896565,480,25,0.9792615889316788,207.1344181764772
QR,AGX,2024-07-31 00:32:07.896572,480,25,0.9792701359402258,208.55204924655334
QR,AGX,2024-07-31 00:32:07.896579,480,25,0.9792615889316789,207.13432699178796
QR,AGX,2024-07-31 00:32:07.896586,480,25,0.9792615889316788,201.22159155097722
QR,AGX,2024-07-31 00:32:07.896594,480,25,0.9795949222650122,201.22159155097722
QR,AGX,2024-07-31 00:32:07.896601,480,25,0.979594922265012,201.22159155097722
QR,AGX,2024-07-31 00:32:07.896608,480,25,0.9796030523463127,209.93599475426092
QR,AGX,2024-07-31 00:32:07.896615,480,25,0.9792697190129793,208.55221340695385
QR,AGX,2024-07-31 00:32:07.896622,480,25,0.9796115993548596,201.21157753565836
QR,AGX,2024-07-31 00:32:07.896630,480,25,0.979944932688193,199.79411372916908
QR,AGX,2024-07-31 00:32:07.896637,480,25,0.9802701359402257,201.21157753565836
QR,AGX,2024-07-31 00:32:07.896645,480,25,0.9806034692735591,202.59528079087607
QR,AGX,2024-07-31 00:32:07.896652,480,25,0.9806034692735589,208.9513164824893
QR,AGX,2024-07-31 00:32:07.896660,480,25,0.980595339192258,208.63010759972394
QR,AGX,2024-07-31 00:32:07.896667,480,25,0.9809372195341386,200.96725294453717
QR,AGX,2024-07-31 00:32:07.896674,480,25,0.9809372195341386,198.10902692649023
QR,AGX,2024-07-31 00:32:07.896682,480,25,0.9809372195341386,202.34484808497686
QR,AGX,2024-07-31 00:32:07.896689,480,25,0.9809372195341386,209.08948889573713
QR,AGX,2024-07-31 00:32:07.896697,480,25,0.9806120162821059,210.02185742632543
QR,AGX,2024-07-31 00:32:07.896704,480,25,0.9809453496154392,200.9118429585537
QR,AGX,2024-07-31 00:32:07.896712,480,25,0.9812705528674718,200.9118429585537
QR,AGX,2024-07-31 00:32:07.896719,480,25,0.9812705528674718,208.5787174057112
QR,AGX,2024-07-31 00:32:07.896726,480,25,0.9812620058589248,207.14447062225787
QR,AGX,2024-07-31 00:32:07.896735,480,25,0.9812701359402255,209.9354458631147
QR,AGX,2024-07-31 00:32:07.896743,480,25,0.9812701359402255,201.17385436966225
QR,AGX,2024-07-31 00:32:07.896751,480,25,0.9816034692735589,201.17385436966225
QR,AGX,2024-07-31 00:32:07.896758,480,25,0.9819368026068923,201.17385436966225
QR,AGX,2024-07-31 00:32:07.896765,480,25,0.9819368026068923,208.5526848466189
QR,AGX,2024-07-31 00:32:07.896773,480,25,0.9822786829487726,202.5827790256365
QR,AGX,2024-07-31 00:32:07.896781,480,25,0.9822701359402257,207.56544968090407
QR,AGX,2024-07-31 00:32:07.896788,480,25,0.9822786829487726,208.62257117730695
QR,AGX,2024-07-31 00:32:07.896795,480,25,0.9819534796967402,209.94599924652255
QR,AGX,2024-07-31 00:32:07.896803,480,25,0.9819534796967401,208.55766098377086
QR,AGX,2024-07-31 00:32:07.896810,480,25,0.9822868130300735,208.55340991212972
QR,AGX,2024-07-31 00:32:07.896818,480,25,0.9822868130300735,208.55237722349096
QR,AGX,2024-07-31 00:32:07.896826,480,25,0.9822868130300735,207.1355062762052
QR,AGX,2024-07-31 00:32:07.896834,480,25,0.982612016282106,199.77099222023074
QR,AGX,2024-07-31 00:32:07.896842,480,25,0.982612016282106,208.55237722349096
QR,AGX,2024-07-31 00:32:07.896850,480,25,0.982612016282106,208.55212264445214
QR,AGX,2024-07-31 00:32:07.896857,480,25,0.9829453496154394,199.78905297555167
QR,AGX,2024-07-31 00:32:07.896864,480,25,0.9829534796967401,209.93569613675658
QR,AGX,2024-07-31 00:32:07.896872,480,25,0.9829534796967401,208.552328050366
QR,AGX,2024-07-31 00:32:07.896879,480,25,0.9833043568897225,201.1906417250956
QR,AGX,2024-07-31 00:32:07.896886,480,25,0.9832958098811756,207.1353876391408
QR,AGX,2024-07-31 00:32:07.896894,480,25,0.9836210131332083,201.1906417250956
QR,AGX,2024-07-31 00:32:07.896901,480,25,0.9839543464665417,199.7737013138704
QR,AGX,2024-07-31 00:32:07.896908,480,25,0.9839543464665415,201.1906417250956
QR,AGX,2024-07-31 00:32:07.896915,480,25,0.9839543464665415,201.1906417250956
QR,AGX,2024-07-31 00:32:07.896923,480,25,0.9836210131332083,217.7349213518802
QR,AGX,2024-07-31 00:32:07.896930,480,25,0.9836295601417552,208.6056473488158
QR,AGX,2024-07-31 00:32:07.896938,480,25,0.9836295601417552,208.56639979301042
QR,AGX,2024-07-31 00:32:07.896945,480,25,0.983629560141755,208.55576423743054
QR,AGX,2024-07-31 00:32:07.896953,480,25,0.9839714404836354,202.67358439380826
QR,AGX,2024-07-31 00:32:07.896960,480,25,0.9839714404836354,199.86859764415334
QR,AGX,2024-07-31 00:32:07.896967,480,25,0.9839714404836356,208.5529879639315
QR,AGX,2024-07-31 00:32:07.896974,480,25,0.9839795705649362,209.93710290796622
QR,AGX,2024-07-31 00:32:07.896982,480,25,0.9839881175734831,208.55205940571142
QR,AGX,2024-07-31 00:32:07.896994,480,25,0.9839795705649362,207.13449359050873
QR,AGX,2024-07-31 00:32:07.897003,480,25,0.9839795705649362,208.55205940571142
QR,AGX,2024-07-31 00:32:07.897010,480,25,0.9843214509068166,201.2156578841954
QR,AGX,2024-07-31 00:32:07.897017,480,25,0.98465478424015,201.2156578841954
QR,AGX,2024-07-31 00:32:07.897025,480,25,0.9843214509068166,208.55205940571142
QR,AGX,2024-07-31 00:32:07.897033,480,25,0.9839881175734831,208.55204368359944
QR,AGX,2024-07-31 00:32:07.897040,480,25,0.9839966645820302,208.55204368359944
QR,AGX,2024-07-31 00:32:07.897047,480,25,0.9839881175734834,207.1343621557855
QR,AGX,2024-07-31 00:32:07.897055,480,25,0.9839799874921823,208.55204368359944
QR,AGX,2024-07-31 00:32:07.897083,480,25,0.9839714404836354,207.1343003731766
QR,AGX,2024-07-31 00:32:07.897093,480,25,0.9843047738169688,201.22260074129235
QR,AGX,2024-07-31 00:32:07.897101,480,25,0.9846381071503022,201.22260074129235
QR,AGX,2024-07-31 00:32:07.897108,480,25,0.9849633104023346,201.22260074129235
QR,AGX,2024-07-31 00:32:07.897115,480,25,0.9853051907442152,201.22260074129235
QR,AGX,2024-07-31 00:32:07.897122,480,25,0.985296643735668,207.1343003731766
QR,AGX,2024-07-31 00:32:07.897130,480,25,0.9849714404836355,209.93685663411458
QR,AGX,2024-07-31 00:32:07.897138,480,25,0.9849714404836353,208.55207635415513
QR,AGX,2024-07-31 00:32:07.897145,480,25,0.9853047738169687,201.21869290081838
QR,AGX,2024-07-31 00:32:07.897152,480,25,0.9853133208255156,208.55204790968034
