service,ip,device_type,timestamp,expected,reality,evidence,v1,v2
CV-4,192.168.31.205,NX,2024-07-05 23:17:47.262612,0.47488454383927087,1.0,0.6551154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:47.788474,0.47488454383927087,1.0,0.6951154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:48.317416,0.47488454383927087,1.0,0.7251154561607291
CV-4,192.168.31.205,NX,2024-07-05 23:17:48.853446,0.47488454383927087,1.0,0.7651154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:49.381152,0.47488454383927087,1.0,0.8151154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:49.924132,0.47488454383927087,1.0,0.8551154561607293
CV-4,192.168.31.205,NX,2024-07-05 23:17:50.449026,0.47488454383927087,1.0,0.8851154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:50.976974,0.47488454383927087,1.0,0.9251154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:51.503855,0.47488454383927087,1.0,0.9651154561607291
CV-4,192.168.31.205,NX,2024-07-05 23:17:52.038618,0.47488454383927087,1.0,1.0051154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:52.573633,0.47488454383927087,1.0,1.0451154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:53.099900,0.47488454383927087,1.0,1.0851154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:53.621806,0.47488454383927087,1.0,1.125115456160729
CV-4,192.168.31.205,NX,2024-07-05 23:17:54.155007,0.47488454383927087,1.0,1.1551154561607293
CV-4,192.168.31.205,NX,2024-07-05 23:17:54.684559,0.47488454383927087,1.0,1.2051154561607291
CV-4,192.168.31.205,NX,2024-07-05 23:17:55.209656,0.47488454383927087,1.0,1.2451154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:55.752634,0.47488454383927087,1.0,1.2851154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:56.274304,0.47488454383927087,1.0,1.3151154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:56.798084,0.47488454383927087,1.0,1.355115456160729
CV-4,192.168.31.205,NX,2024-07-05 23:17:57.318008,0.47488454383927087,1.0,1.395115456160729
CV-4,192.168.31.205,NX,2024-07-05 23:17:57.839037,0.47488454383927087,1.0,1.435115456160729
CV-4,192.168.31.205,NX,2024-07-05 23:17:58.372563,0.47488454383927087,1.0,1.4751154561607291
CV-4,192.168.31.205,NX,2024-07-05 23:17:58.905035,0.47488454383927087,1.0,1.5151154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:17:59.481375,0.47488454383927087,1.0,1.5351154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:18:00.008784,0.47488454383927087,1.0,1.5351154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:18:00.531378,0.47488454383927087,1.0,1.5351154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:18:01.055577,0.47488454383927087,1.0,1.5351154561607292
CV-4,192.168.31.205,NX,2024-07-05 23:18:01.588759,0.47488454383927087,1.0,1.5351154561607292
